interaction_id,customer_id,channel,action,timestamp,opened,clicked,responded
32734,7087,whatsapp,support_contact,2026-03-19 08:17:25,1,0,0
32735,61706,whatsapp,payment_reminder,2026-07-30 16:52:14,0,0,0
32736,11807,whatsapp,cart_reminder,2026-03-21 03:47:30,1,0,0
32737,72880,whatsapp,payment_reminder,2026-05-01 03:12:18,1,0,0
32738,38577,email,payment_reminder,2026-05-19 17:13:45,0,0,0
32739,85671,whatsapp,payment_reminder,2026-06-05 01:45:14,1,0,0
32740,38621,sms,subscription_reminder,2026-03-20 20:32:50,1,1,1
32741,97245,whatsapp,follow_up,2026-05-29 22:22:17,1,0,0
32742,75451,voice,cart_reminder,2026-01-26 04:01:29,1,0,0
32743,54836,whatsapp,payment_link,2026-06-13 15:10:31,1,0,0
32744,13055,sms,subscription_reminder,2026-03-27 08:02:56,0,0,0
32745,78207,whatsapp,payment_link,2026-04-20 03:00:00,1,0,0
32746,13878,whatsapp,cart_reminder,2026-08-20 09:58:13,0,0,0
32747,65425,whatsapp,cart_reminder,2026-02-09 23:04:05,1,0,0
32748,96924,sms,payment_reminder,2026-01-12 11:33:51,0,0,0
32749,29334,email,payment_link,2026-03-03 00:31:31,0,0,0
32750,63918,whatsapp,support_contact,2026-01-15 00:59:25,0,0,0
32751,80987,email,cart_reminder,2026-05-08 08:03:10,1,0,0
32752,49875,sms,payment_link,2026-02-22 12:41:49,1,1,1
32753,54389,email,payment_reminder,2026-02-06 02:49:48,0,0,0
32754,54505,whatsapp,payment_reminder,2026-04-27 11:19:56,1,1,1
32755,75060,voice,subscription_reminder,2026-05-09 13:49:13,0,0,0
32756,32437,whatsapp,cart_reminder,2026-07-25 18:15:58,1,0,0
32757,74922,sms,payment_link,2026-01-02 12:30:20,0,0,0
32758,17596,sms,payment_link,2026-04-14 04:51:41,1,0,0
32759,35036,email,payment_link,2026-07-19 12:00:05,1,0,0
32760,95001,sms,cart_reminder,2026-05-21 23:52:17,1,0,0
32761,13734,voice,payment_link,2026-01-25 20:24:01,1,1,0
32762,51731,whatsapp,support_contact,2026-02-24 13:22:20,1,0,0
32763,24309,whatsapp,subscription_reminder,2026-07-06 14:19:34,1,0,0
32764,85787,email,support_contact,2026-06-04 03:47:06,1,0,0
32765,32823,whatsapp,payment_link,2026-07-14 01:03:48,1,0,0
32766,9143,sms,cart_reminder,2026-05-14 15:40:53,1,1,0
32767,30408,whatsapp,follow_up,2026-04-30 01:56:24,1,1,0
32768,96845,email,follow_up,2026-04-20 09:47:32,1,1,1
32769,87893,voice,payment_link,2026-05-01 18:09:17,1,0,0
32770,99739,sms,payment_reminder,2026-01-10 10:32:31,0,0,0
32771,14962,email,cart_reminder,2026-05-25 22:00:12,1,0,0
32772,595,whatsapp,subscription_reminder,2026-03-12 17:02:34,0,0,0
32773,89459,sms,payment_link,2026-06-13 03:03:12,1,0,0
32774,67917,whatsapp,payment_link,2026-07-23 18:56:06,1,0,0
32775,19196,email,subscription_reminder,2026-02-09 23:49:39,1,0,0
32776,93531,sms,payment_link,2026-07-19 02:50:39,1,1,0
32777,85622,voice,payment_reminder,2026-03-23 03:16:53,1,1,0
32778,98566,whatsapp,subscription_reminder,2026-06-14 15:11:01,1,0,0
32779,53616,email,cart_reminder,2026-05-07 08:30:19,1,0,0
32780,37886,email,payment_reminder,2026-05-29 06:29:33,0,0,0
32781,72998,whatsapp,payment_reminder,2026-07-17 22:01:32,1,0,0
32782,47980,email,payment_reminder,2026-05-01 00:24:36,0,0,0
32783,28033,voice,payment_link,2026-07-22 13:53:02,0,0,0
32784,50870,whatsapp,subscription_reminder,2026-05-05 00:38:05,1,0,0
32785,23465,sms,payment_reminder,2026-07-07 16:51:59,1,0,0
32786,62507,whatsapp,payment_link,2026-03-15 05:45:51,1,1,1
32787,50577,sms,payment_link,2026-08-15 11:06:40,1,0,0
32788,65402,whatsapp,cart_reminder,2026-03-18 08:16:45,0,0,0
32789,96169,voice,payment_reminder,2026-06-14 03:03:49,0,0,0
32790,16564,whatsapp,payment_reminder,2026-06-11 23:07:26,1,0,0
32791,13724,email,subscription_reminder,2026-04-17 19:58:02,0,0,0
32792,31383,sms,follow_up,2026-01-10 17:32:12,1,0,0
32793,45861,email,follow_up,2026-07-06 15:01:07,0,0,0
32794,57424,email,follow_up,2026-01-16 07:11:47,0,0,0
32795,59432,voice,cart_reminder,2026-01-05 14:51:01,0,0,0
32796,7876,voice,payment_reminder,2026-01-18 02:47:34,1,0,0
32797,78780,email,cart_reminder,2026-01-04 17:46:10,1,0,0
32798,4149,email,cart_reminder,2026-03-13 22:27:18,1,0,0
32799,72138,whatsapp,support_contact,2026-08-05 09:16:14,0,0,0
32800,34464,whatsapp,subscription_reminder,2026-06-05 01:21:41,0,0,0
32801,14299,sms,payment_reminder,2026-06-15 13:16:06,1,0,0
32802,78940,email,follow_up,2026-06-10 17:44:57,1,0,0
32803,56899,email,payment_reminder,2026-03-25 08:18:37,1,0,0
32804,5228,email,subscription_reminder,2026-05-18 13:14:52,1,0,0
32805,97319,whatsapp,payment_link,2026-05-21 10:00:12,1,0,0
32806,99759,email,subscription_reminder,2026-07-23 05:42:11,1,1,1
32807,48504,whatsapp,payment_reminder,2026-04-29 04:20:56,1,0,0
32808,92688,voice,payment_reminder,2026-06-23 06:51:45,1,0,0
32809,56048,voice,follow_up,2026-06-05 11:44:11,0,0,0
32810,36316,whatsapp,payment_link,2026-03-08 08:52:28,1,1,0
32811,99098,email,subscription_reminder,2026-06-24 06:48:53,0,0,0
32812,78273,sms,payment_link,2026-08-13 21:11:46,1,0,0
32813,62916,whatsapp,support_contact,2026-02-04 07:44:18,0,0,0
32814,79420,email,subscription_reminder,2026-06-14 10:58:43,1,0,0
32815,37427,email,payment_reminder,2026-02-23 08:41:03,1,0,0
32816,66295,whatsapp,cart_reminder,2026-08-17 10:28:09,1,0,0
32817,54623,whatsapp,cart_reminder,2026-03-04 06:14:22,1,1,0
32818,38881,email,payment_reminder,2026-06-27 00:11:47,0,0,0
32819,95009,sms,follow_up,2026-04-08 04:08:55,1,1,1
32820,20284,whatsapp,payment_reminder,2026-08-10 21:05:21,1,0,0
32821,56637,email,follow_up,2026-04-23 16:13:39,1,0,0
32822,61787,whatsapp,follow_up,2026-02-03 19:36:49,0,0,0
32823,50870,sms,follow_up,2026-01-03 22:07:26,0,0,0
32824,91364,email,cart_reminder,2026-03-25 05:57:33,1,0,0
32825,62760,whatsapp,payment_link,2026-07-09 02:49:34,0,0,0
32826,78529,email,subscription_reminder,2026-01-04 07:47:24,1,0,0
32827,91660,whatsapp,support_contact,2026-03-01 00:05:41,1,0,0
32828,79589,whatsapp,payment_link,2026-01-18 02:49:57,1,0,0
32829,29788,email,follow_up,2026-05-14 06:35:54,0,0,0
32830,21128,email,cart_reminder,2026-06-02 07:36:35,1,1,0
32831,11776,whatsapp,subscription_reminder,2026-07-29 17:20:59,1,0,0
32832,11200,voice,payment_reminder,2026-06-07 06:52:23,1,0,0
32833,21334,whatsapp,follow_up,2026-02-12 15:39:58,0,0,0
32834,97909,email,payment_reminder,2026-03-26 02:06:08,0,0,0
32835,1585,sms,support_contact,2026-04-16 08:22:01,1,1,0
32836,20504,whatsapp,follow_up,2026-02-13 04:17:55,0,0,0
32837,85133,email,subscription_reminder,2026-04-02 23:08:13,1,0,0
32838,73882,voice,cart_reminder,2026-03-03 20:05:55,0,0,0
32839,24058,email,subscription_reminder,2026-08-10 14:35:44,1,0,0
32840,54655,whatsapp,payment_reminder,2026-06-04 20:49:21,1,1,1
32841,34684,whatsapp,cart_reminder,2026-08-14 05:45:19,0,0,0
32842,45445,whatsapp,subscription_reminder,2026-06-15 16:17:11,1,1,0
32843,77185,whatsapp,payment_reminder,2026-08-14 11:01:03,1,0,0
32844,79464,email,cart_reminder,2026-01-30 15:18:36,1,1,0
32845,73708,whatsapp,payment_reminder,2026-07-28 22:19:43,1,0,0
32846,75856,email,payment_reminder,2026-05-01 08:36:39,0,0,0
32847,18568,email,subscription_reminder,2026-06-07 18:07:09,0,0,0
32848,83897,email,payment_link,2026-01-01 23:14:59,1,0,0
32849,90837,whatsapp,cart_reminder,2026-06-04 18:25:06,1,0,0
32850,5430,email,payment_reminder,2026-06-10 20:46:37,1,0,0
32851,97574,email,support_contact,2026-07-09 14:28:56,1,0,0
32852,80485,whatsapp,follow_up,2026-06-03 16:18:44,1,0,0
32853,66828,email,payment_link,2026-07-29 16:07:55,1,1,0
32854,51661,whatsapp,payment_reminder,2026-04-29 20:34:46,1,0,0
32855,56174,whatsapp,payment_reminder,2026-02-19 01:58:57,1,1,1
32856,57706,sms,payment_link,2026-01-08 00:21:21,1,0,0
32857,75685,whatsapp,subscription_reminder,2026-05-12 13:33:19,0,0,0
32858,89662,whatsapp,follow_up,2026-07-04 13:00:34,1,0,0
32859,18936,email,cart_reminder,2026-05-26 08:33:35,0,0,0
32860,19406,voice,payment_reminder,2026-02-26 05:29:12,0,0,0
32861,80323,email,payment_reminder,2026-01-27 00:21:30,0,0,0
32862,22005,whatsapp,payment_link,2026-08-06 13:45:44,1,0,0
32863,87174,email,follow_up,2026-06-10 00:59:01,0,0,0
32864,29608,whatsapp,payment_link,2026-02-01 16:47:48,0,0,0
32865,2407,whatsapp,payment_reminder,2026-01-01 09:36:52,1,0,0
32866,91599,email,follow_up,2026-04-02 04:04:17,0,0,0
32867,65573,email,follow_up,2026-04-26 08:17:32,0,0,0
32868,9201,voice,follow_up,2026-06-15 04:49:16,1,0,0
32869,53166,whatsapp,payment_link,2026-06-08 09:06:50,1,1,1
32870,2799,whatsapp,cart_reminder,2026-04-05 00:30:44,1,0,0
32871,97766,whatsapp,payment_link,2026-04-18 04:24:42,1,0,0
32872,72176,sms,payment_link,2026-05-12 05:56:52,1,0,0
32873,27627,email,payment_reminder,2026-03-24 05:24:22,1,0,0
32874,15192,whatsapp,support_contact,2026-05-06 10:51:43,1,0,0
32875,43432,sms,payment_reminder,2026-02-14 18:48:55,1,0,0
32876,53791,whatsapp,subscription_reminder,2026-05-12 00:10:44,1,0,0
32877,65010,email,payment_reminder,2026-01-15 17:38:13,1,0,0
32878,90398,whatsapp,payment_link,2026-01-13 13:44:15,0,0,0
32879,86031,voice,follow_up,2026-01-17 19:08:28,1,1,0
32880,77297,whatsapp,payment_reminder,2026-01-06 03:01:31,0,0,0
32881,9022,whatsapp,payment_link,2026-08-17 12:50:27,1,0,0
32882,69291,email,payment_reminder,2026-04-17 02:49:39,1,0,0
32883,1804,whatsapp,subscription_reminder,2026-03-06 19:06:43,1,0,0
32884,72621,whatsapp,cart_reminder,2026-03-07 15:33:52,1,0,0
32885,7187,whatsapp,support_contact,2026-08-09 18:32:58,1,1,0
32886,12877,sms,payment_reminder,2026-04-03 19:49:12,1,0,0
32887,91470,whatsapp,support_contact,2026-06-29 17:02:37,0,0,0
32888,8572,whatsapp,support_contact,2026-05-05 20:45:00,1,0,0
32889,72221,sms,payment_link,2026-01-31 23:07:05,0,0,0
32890,75737,email,payment_link,2026-02-10 11:19:06,0,0,0
32891,58431,whatsapp,payment_reminder,2026-03-08 13:06:18,0,0,0
32892,98794,voice,payment_link,2026-04-04 12:50:23,1,0,0
32893,94967,email,payment_reminder,2026-03-13 16:17:49,0,0,0
32894,60454,whatsapp,cart_reminder,2026-02-24 17:24:38,1,0,0
32895,737,email,cart_reminder,2026-08-15 18:20:39,0,0,0
32896,94772,whatsapp,subscription_reminder,2026-01-01 22:40:50,1,0,0
32897,13006,sms,support_contact,2026-01-09 04:55:17,0,0,0
32898,76435,email,follow_up,2026-01-24 01:41:11,0,0,0
32899,32740,whatsapp,payment_link,2026-03-11 22:46:00,1,0,0
32900,86735,sms,subscription_reminder,2026-06-24 02:28:08,0,0,0
32901,27328,voice,payment_link,2026-05-15 00:52:11,1,0,0
32902,47054,whatsapp,follow_up,2026-08-16 04:19:06,0,0,0
32903,14282,whatsapp,payment_reminder,2026-07-15 12:28:10,1,0,0
32904,66202,sms,payment_reminder,2026-06-01 03:10:44,1,0,0
32905,95320,whatsapp,payment_link,2026-04-02 07:08:33,0,0,0
32906,93359,email,payment_link,2026-06-10 07:12:17,0,0,0
32907,71348,sms,cart_reminder,2026-04-29 03:23:50,1,1,0
32908,41080,email,follow_up,2026-03-21 19:20:48,1,1,0
32909,59136,whatsapp,follow_up,2026-07-01 22:01:54,1,1,0
32910,82544,sms,cart_reminder,2026-06-01 10:00:38,1,0,0
32911,61150,email,payment_link,2026-07-29 17:14:34,0,0,0
32912,91877,voice,cart_reminder,2026-01-29 12:46:23,1,0,0
32913,79564,voice,subscription_reminder,2026-06-24 02:35:56,1,0,0
32914,11511,whatsapp,cart_reminder,2026-05-28 02:03:29,1,0,0
32915,84686,whatsapp,subscription_reminder,2026-03-31 14:12:48,1,0,0
32916,92270,whatsapp,payment_link,2026-01-01 02:39:32,0,0,0
32917,22182,email,payment_link,2026-02-12 03:39:42,1,0,0
32918,11567,whatsapp,follow_up,2026-04-29 21:49:52,0,0,0
32919,41345,whatsapp,payment_reminder,2026-06-13 19:57:39,0,0,0
32920,25065,email,payment_reminder,2026-02-08 05:50:37,0,0,0
32921,6970,whatsapp,follow_up,2026-02-14 16:34:50,1,1,0
32922,11246,whatsapp,payment_link,2026-05-01 11:36:49,1,1,1
32923,82628,sms,support_contact,2026-05-24 07:50:56,0,0,0
32924,22119,whatsapp,subscription_reminder,2026-03-13 15:24:57,1,1,1
32925,43514,sms,payment_reminder,2026-02-20 00:37:59,0,0,0
32926,50880,email,cart_reminder,2026-06-11 20:50:23,1,0,0
32927,32347,email,subscription_reminder,2026-01-04 13:22:06,0,0,0
32928,77822,email,follow_up,2026-03-15 18:10:30,0,0,0
32929,30408,sms,payment_reminder,2026-01-22 22:02:47,1,0,0
32930,8680,voice,subscription_reminder,2026-01-13 07:31:43,1,0,0
32931,82976,whatsapp,payment_reminder,2026-08-15 13:49:37,1,1,0
32932,1062,voice,support_contact,2026-07-27 05:09:11,1,0,0
32933,53999,whatsapp,cart_reminder,2026-05-09 01:48:39,1,0,0
32934,82473,voice,follow_up,2026-01-27 00:07:48,1,0,0
32935,70902,sms,payment_reminder,2026-01-10 07:45:34,1,1,1
32936,41505,email,cart_reminder,2026-03-02 18:07:42,1,1,1
32937,91232,sms,subscription_reminder,2026-06-26 08:00:18,1,0,0
32938,72241,sms,subscription_reminder,2026-01-17 10:35:16,1,1,0
32939,57161,whatsapp,support_contact,2026-02-24 19:30:35,1,0,0
32940,92158,voice,payment_reminder,2026-07-24 10:06:06,1,0,0
32941,3258,email,payment_reminder,2026-06-03 02:34:41,1,0,0
32942,78119,email,payment_link,2026-07-18 15:03:10,0,0,0
32943,8881,whatsapp,payment_reminder,2026-01-07 18:30:33,0,0,0
32944,59758,voice,payment_link,2026-02-10 09:54:24,1,0,0
32945,25272,whatsapp,payment_reminder,2026-06-17 04:05:45,1,0,0
32946,50701,email,payment_link,2026-04-28 00:40:45,1,1,1
32947,28282,whatsapp,payment_link,2026-02-26 03:39:31,0,0,0
32948,17657,email,payment_link,2026-04-26 04:18:49,0,0,0
32949,17629,whatsapp,support_contact,2026-01-10 01:52:28,1,0,0
32950,40573,voice,payment_link,2026-05-31 05:02:58,0,0,0
32951,98068,voice,payment_link,2026-08-22 22:39:33,1,0,0
32952,36751,whatsapp,payment_reminder,2026-07-31 03:19:22,0,0,0
32953,89348,whatsapp,support_contact,2026-07-03 00:45:34,1,1,1
32954,2282,email,payment_link,2026-04-17 07:30:33,1,0,0
32955,60839,sms,payment_link,2026-07-10 00:22:41,1,1,1
32956,28393,whatsapp,payment_reminder,2026-03-24 19:52:20,1,0,0
32957,55918,email,payment_link,2026-07-13 12:07:50,1,1,0
32958,62996,whatsapp,payment_reminder,2026-02-09 05:54:24,1,1,1
32959,59452,email,payment_link,2026-01-29 11:39:37,0,0,0
32960,94137,sms,cart_reminder,2026-02-02 17:47:58,0,0,0
32961,67738,whatsapp,cart_reminder,2026-07-02 06:57:35,1,1,0
32962,79888,email,payment_reminder,2026-01-14 07:28:20,0,0,0
32963,68877,sms,payment_link,2026-02-24 19:11:39,1,0,0
32964,58214,voice,payment_reminder,2026-03-15 04:00:28,0,0,0
32965,64019,sms,support_contact,2026-05-08 07:38:36,1,1,0
32966,13935,voice,payment_link,2026-05-11 23:18:08,1,1,1
32967,83420,whatsapp,payment_reminder,2026-06-20 19:08:00,1,1,0
32968,82376,whatsapp,payment_reminder,2026-08-04 03:05:17,0,0,0
32969,99248,voice,subscription_reminder,2026-07-17 12:09:01,0,0,0
32970,33746,email,cart_reminder,2026-02-13 03:56:54,1,1,0
32971,13027,sms,subscription_reminder,2026-02-14 10:56:07,1,1,1
32972,82607,whatsapp,cart_reminder,2026-02-11 03:02:44,1,0,0
32973,73629,email,support_contact,2026-05-23 04:08:49,0,0,0
32974,74063,sms,payment_link,2026-07-15 16:10:55,0,0,0
32975,77523,sms,payment_reminder,2026-06-11 14:15:09,1,1,0
32976,32033,whatsapp,payment_link,2026-08-17 12:53:01,0,0,0
32977,78347,whatsapp,cart_reminder,2026-07-26 10:36:06,1,0,0
32978,72008,email,subscription_reminder,2026-05-25 10:22:13,0,0,0
32979,61121,whatsapp,payment_reminder,2026-04-07 15:19:16,1,0,0
32980,20942,email,payment_link,2026-08-02 08:30:39,1,1,0
32981,80305,sms,subscription_reminder,2026-02-05 22:15:00,0,0,0
32982,65778,whatsapp,cart_reminder,2026-02-20 23:52:21,1,1,1
32983,7170,email,payment_reminder,2026-08-16 19:38:00,1,0,0
32984,25266,email,support_contact,2026-06-19 20:28:30,1,0,0
32985,5449,email,cart_reminder,2026-08-17 14:42:56,1,0,0
32986,96330,voice,subscription_reminder,2026-07-27 19:38:38,1,0,0
32987,96081,whatsapp,support_contact,2026-03-22 18:57:05,1,0,0
32988,45932,whatsapp,payment_reminder,2026-06-07 23:18:13,0,0,0
32989,50633,sms,payment_reminder,2026-03-07 11:32:04,0,0,0
32990,67494,voice,payment_reminder,2026-05-01 09:50:39,1,0,0
32991,70009,email,subscription_reminder,2026-08-13 13:39:43,0,0,0
32992,77601,email,subscription_reminder,2026-06-30 02:28:09,1,1,0
32993,451,email,payment_link,2026-04-22 23:32:59,1,0,0
32994,27588,whatsapp,follow_up,2026-03-14 08:18:50,0,0,0
32995,34639,email,payment_link,2026-08-14 20:17:58,1,0,0
32996,7102,whatsapp,follow_up,2026-08-09 13:40:34,0,0,0
32997,80178,whatsapp,payment_reminder,2026-06-11 06:06:48,1,0,0
32998,18493,whatsapp,payment_reminder,2026-02-15 04:08:27,1,0,0
32999,14063,voice,cart_reminder,2026-05-25 19:16:10,1,0,0
33000,53006,sms,subscription_reminder,2026-06-25 19:32:19,1,0,0
33001,58414,whatsapp,payment_link,2026-06-27 09:26:59,1,0,0
33002,72250,sms,support_contact,2026-05-22 22:36:34,0,0,0
33003,23339,whatsapp,payment_reminder,2026-08-08 14:54:06,1,1,0
33004,14126,whatsapp,payment_reminder,2026-04-25 03:29:50,1,0,0
33005,32760,sms,cart_reminder,2026-08-03 00:08:13,0,0,0
33006,34712,sms,follow_up,2026-06-18 18:03:26,1,0,0
33007,27340,email,cart_reminder,2026-05-13 19:33:47,0,0,0
33008,93356,email,subscription_reminder,2026-03-17 15:14:42,0,0,0
33009,37146,whatsapp,payment_link,2026-01-22 17:09:10,1,0,0
33010,58108,whatsapp,payment_link,2026-07-28 04:51:49,0,0,0
33011,3475,email,subscription_reminder,2026-01-26 05:43:19,1,0,0
33012,26426,voice,cart_reminder,2026-04-27 14:16:29,1,0,0
33013,90606,email,follow_up,2026-05-10 07:18:39,1,0,0
33014,63892,whatsapp,payment_reminder,2026-07-23 03:15:13,1,1,0
33015,71086,email,subscription_reminder,2026-05-03 23:44:02,0,0,0
33016,5699,voice,support_contact,2026-05-14 21:24:21,0,0,0
33017,37322,whatsapp,payment_reminder,2026-05-18 01:45:29,1,0,0
33018,65917,whatsapp,subscription_reminder,2026-01-27 13:29:24,1,1,1
33019,54549,whatsapp,support_contact,2026-06-18 11:18:58,1,0,0
33020,8826,sms,cart_reminder,2026-04-02 01:56:16,0,0,0
33021,56354,whatsapp,support_contact,2026-02-16 01:48:31,1,0,0
33022,30124,email,cart_reminder,2026-02-20 13:46:41,0,0,0
33023,43521,whatsapp,payment_reminder,2026-01-27 02:57:40,0,0,0
33024,81265,whatsapp,payment_link,2026-05-09 19:08:57,0,0,0
33025,61464,email,subscription_reminder,2026-05-02 16:27:29,1,0,0
33026,59492,voice,payment_reminder,2026-03-24 22:38:44,1,0,0
33027,6097,sms,payment_reminder,2026-04-14 19:40:41,1,1,1
33028,6286,sms,payment_reminder,2026-07-24 16:46:56,1,0,0
33029,56141,whatsapp,support_contact,2026-02-06 01:05:47,0,0,0
33030,56399,whatsapp,support_contact,2026-06-23 06:05:29,1,0,0
33031,56129,sms,cart_reminder,2026-02-19 12:40:01,1,0,0
33032,39758,whatsapp,cart_reminder,2026-02-26 12:24:57,1,0,0
33033,67448,sms,follow_up,2026-03-25 16:53:47,0,0,0
33034,83704,voice,payment_reminder,2026-04-15 01:59:30,1,1,1
33035,57369,email,payment_reminder,2026-07-02 22:05:21,0,0,0
33036,48293,sms,subscription_reminder,2026-05-14 22:09:32,1,0,0
33037,31869,sms,subscription_reminder,2026-04-25 19:04:49,1,0,0
33038,56021,sms,payment_reminder,2026-01-24 17:53:39,1,1,0
33039,27446,email,payment_reminder,2026-02-05 01:24:43,0,0,0
33040,65378,whatsapp,payment_reminder,2026-06-02 09:57:12,1,1,1
33041,37274,email,payment_link,2026-04-01 12:57:11,0,0,0
33042,39389,voice,follow_up,2026-07-28 17:14:37,0,0,0
33043,14180,sms,cart_reminder,2026-03-30 08:51:24,0,0,0
33044,58116,whatsapp,support_contact,2026-03-30 10:14:54,1,0,0
33045,44987,whatsapp,follow_up,2026-03-28 03:04:27,1,1,1
33046,65491,voice,support_contact,2026-03-23 22:28:49,1,0,0
33047,9618,email,subscription_reminder,2026-08-06 09:43:12,0,0,0
33048,16681,sms,subscription_reminder,2026-04-11 11:29:35,1,0,0
33049,6096,email,payment_link,2026-05-20 09:47:35,0,0,0
33050,25186,sms,payment_link,2026-08-16 16:37:54,0,0,0
33051,68951,sms,cart_reminder,2026-02-25 22:54:42,1,0,0
33052,56850,whatsapp,cart_reminder,2026-03-24 20:34:08,1,0,0
33053,43824,whatsapp,payment_link,2026-01-30 14:30:22,1,0,0
33054,46625,email,payment_reminder,2026-06-28 04:46:16,1,0,0
33055,66867,whatsapp,payment_link,2026-06-07 05:17:13,0,0,0
33056,54213,whatsapp,support_contact,2026-04-24 01:08:50,1,1,0
33057,18291,sms,follow_up,2026-03-21 03:34:52,1,0,0
33058,43265,sms,follow_up,2026-08-01 17:04:17,1,0,0
33059,3307,email,cart_reminder,2026-06-30 10:16:00,1,0,0
33060,44081,voice,cart_reminder,2026-06-30 17:55:56,1,0,0
33061,69856,email,follow_up,2026-01-29 03:18:47,0,0,0
33062,17022,email,subscription_reminder,2026-05-25 05:39:51,1,0,0
33063,70928,whatsapp,follow_up,2026-05-16 11:48:37,1,0,0
33064,17210,email,payment_reminder,2026-06-14 07:09:28,0,0,0
33065,60427,whatsapp,cart_reminder,2026-03-16 18:01:05,1,1,1
33066,88570,email,payment_reminder,2026-01-08 12:24:23,1,0,0
33067,80819,email,payment_link,2026-04-11 07:38:52,1,0,0
33068,80025,sms,cart_reminder,2026-01-19 20:25:01,1,0,0
33069,9501,email,subscription_reminder,2026-01-15 23:58:55,0,0,0
33070,76905,email,follow_up,2026-06-27 00:51:23,1,1,1
33071,6998,email,payment_reminder,2026-03-09 04:53:43,1,0,0
33072,24306,whatsapp,payment_link,2026-04-29 09:12:04,0,0,0
33073,18398,whatsapp,cart_reminder,2026-06-05 09:55:31,1,0,0
33074,76414,whatsapp,support_contact,2026-05-22 17:11:05,1,1,0
33075,31691,email,follow_up,2026-03-07 01:48:21,1,0,0
33076,68569,email,cart_reminder,2026-01-06 08:27:07,1,0,0
33077,24083,email,payment_link,2026-02-19 09:55:39,0,0,0
33078,12278,whatsapp,payment_reminder,2026-05-03 11:23:40,1,1,1
33079,55847,whatsapp,follow_up,2026-06-29 19:01:04,1,0,0
33080,26025,voice,support_contact,2026-04-10 07:20:16,1,1,1
33081,21831,sms,payment_reminder,2026-05-31 11:29:55,0,0,0
33082,94273,whatsapp,payment_link,2026-08-20 04:08:15,0,0,0
33083,15306,email,payment_link,2026-03-01 20:40:40,1,0,0
33084,88481,whatsapp,payment_reminder,2026-04-01 10:36:27,1,1,0
33085,65301,voice,support_contact,2026-06-01 04:41:17,1,1,0
33086,98330,whatsapp,follow_up,2026-07-23 00:07:31,1,0,0
33087,32163,whatsapp,subscription_reminder,2026-04-29 20:09:40,1,1,1
33088,39299,whatsapp,payment_reminder,2026-07-24 20:45:55,1,1,0
33089,19138,email,payment_reminder,2026-08-20 02:53:38,0,0,0
33090,77967,whatsapp,cart_reminder,2026-04-28 04:39:54,0,0,0
33091,80777,email,subscription_reminder,2026-03-21 18:05:14,0,0,0
33092,87119,whatsapp,payment_link,2026-06-07 10:29:25,0,0,0
33093,37691,email,subscription_reminder,2026-02-07 14:39:42,0,0,0
33094,69465,whatsapp,payment_reminder,2026-05-29 22:53:58,1,0,0
33095,5527,voice,subscription_reminder,2026-02-19 01:09:01,0,0,0
33096,30225,voice,payment_link,2026-04-17 23:11:43,0,0,0
33097,60032,voice,follow_up,2026-02-18 22:57:54,1,0,0
33098,13338,sms,support_contact,2026-07-27 22:42:11,0,0,0
33099,83483,email,payment_reminder,2026-03-12 21:04:05,0,0,0
33100,71045,whatsapp,support_contact,2026-03-15 10:53:37,1,1,1
33101,5945,voice,subscription_reminder,2026-01-15 20:09:11,0,0,0
33102,8995,sms,cart_reminder,2026-02-02 09:19:07,1,1,0
33103,63514,whatsapp,payment_reminder,2026-07-25 18:53:26,1,0,0
33104,46360,whatsapp,payment_reminder,2026-02-20 05:42:38,0,0,0
33105,59935,email,subscription_reminder,2026-03-31 18:11:16,0,0,0
33106,50173,whatsapp,follow_up,2026-02-21 09:12:24,1,0,0
33107,44881,whatsapp,cart_reminder,2026-01-31 00:39:07,1,1,1
33108,65510,whatsapp,payment_link,2026-03-11 16:23:56,1,0,0
33109,56068,email,payment_reminder,2026-07-23 22:23:56,1,0,0
33110,33561,sms,subscription_reminder,2026-07-18 12:08:18,1,0,0
33111,64984,email,subscription_reminder,2026-03-21 07:47:01,1,0,0
33112,11481,whatsapp,payment_link,2026-06-03 09:51:10,1,1,0
33113,63743,email,subscription_reminder,2026-01-15 00:17:34,1,0,0
33114,54213,email,payment_reminder,2026-05-07 02:06:06,1,0,0
33115,30685,sms,payment_reminder,2026-08-22 13:49:38,0,0,0
33116,89131,email,payment_reminder,2026-04-01 18:11:29,0,0,0
33117,1706,sms,follow_up,2026-05-16 03:44:11,0,0,0
33118,31146,sms,follow_up,2026-06-06 23:53:48,1,0,0
33119,39165,voice,cart_reminder,2026-03-03 10:47:50,1,0,0
33120,80423,email,payment_reminder,2026-02-24 03:12:07,1,1,1
33121,28615,sms,subscription_reminder,2026-04-21 07:11:25,1,1,1
33122,45498,sms,payment_link,2026-08-02 13:17:21,0,0,0
33123,47753,whatsapp,subscription_reminder,2026-06-21 21:42:16,1,0,0
33124,33506,whatsapp,follow_up,2026-06-18 12:07:54,1,0,0
33125,18876,sms,follow_up,2026-04-23 08:06:04,0,0,0
33126,73263,sms,payment_link,2026-05-21 18:50:37,0,0,0
33127,12064,sms,support_contact,2026-07-07 17:52:58,0,0,0
33128,89980,whatsapp,support_contact,2026-07-19 16:54:51,1,0,0
33129,83136,voice,cart_reminder,2026-01-26 17:09:52,0,0,0
33130,73834,sms,payment_reminder,2026-01-16 06:44:35,0,0,0
