transaction_id,action,recovered,recovered_amount,recovery_time,action_cost,customer_id,amount,payment_method,failure_reason,timestamp,customer_age,customer_since,total_purchases,total_spend,avg_order_value,purchase_frequency,subscription_status,ltv,total_interactions,total_opened,total_clicked,total_responded,open_rate,click_rate,response_rate,fatigue_score,customer_tenure_days,recovery_value_ratio,net_recovered_value
8783,retry,1,1195.48,121.2,8.0,39932,1195.48,upi,bank_decline,2026-03-03 05:18:58,18.0,2021-04-29,18,19810.44,1100.58,3.39,inactive,24909.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1942,1.0,1187.48
72561,retry,1,1301.41,424.9,8.0,52724,1301.41,net_banking,insufficient_funds,2026-05-05 19:11:13,40.0,2024-03-12,26,33429.24,1285.74,10.62,none,48146.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,894,1.0,1293.41
17690,retry,0,0.0,0.0,8.0,48804,1745.38,debit_card,authentication_failed,2026-06-22 17:50:26,18.0,2021-04-03,17,25717.77,1512.81,3.16,inactive,38868.29,2.0,2.0,1.0,1.0,1.0,0.5,0.5,25.0,1968,0.0,-8.0
38407,retry,1,2506.89,149.1,8.0,12262,2506.89,upi,authentication_failed,2026-03-03 17:52:37,31.0,2022-08-03,15,81475.95,5431.73,3.7,active,146054.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1481,1.0,2498.89
80337,retry,0,0.0,0.0,8.0,13738,4843.69,debit_card,customer_abandoned,2026-07-14 13:24:29,42.0,2026-08-08,24,66434.88,2768.12,96.0,active,808017.71,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,15,0.0,-8.0
53553,voice_call,1,2962.73,210.1,90.0,66420,2962.73,upi,temporary_bank_issue,2026-02-21 22:36:30,47.0,2026-01-01,22,64799.02,2945.41,34.34,active,428375.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,234,1.0,2872.73
61410,payment_link,1,1742.72,39.1,12.0,20644,1742.72,credit_card,customer_abandoned,2026-06-20 05:59:55,43.0,2022-03-11,15,29085.3,1939.02,3.37,active,45213.29,2.0,2.0,0.0,0.0,1.0,0.0,0.0,40.0,1626,1.0,1730.72
83579,retry,1,466.74,133.2,8.0,71634,466.74,upi,temporary_bank_issue,2026-07-06 17:10:40,41.0,2024-08-01,17,16233.64,954.92,8.26,active,40476.15,2.0,2.0,0.0,0.0,1.0,0.0,0.0,40.0,752,1.0,458.74
45409,retry,0,0.0,0.0,8.0,26699,1047.82,upi,customer_abandoned,2026-01-07 20:00:00,37.0,2026-02-09,21,16423.89,782.09,39.33,inactive,100020.1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,195,0.0,-8.0
57132,voice_call,1,2647.94,79.4,90.0,1866,2647.94,net_banking,network_error,2026-03-05 23:00:11,18.0,2023-03-09,23,51487.57,2238.59,6.65,active,103189.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1263,1.0,2557.94
37695,retry,1,238.88,180.0,8.0,88018,238.88,credit_card,customer_abandoned,2026-02-08 11:42:33,37.0,2022-11-26,13,8705.97,669.69,3.48,active,19054.67,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1366,1.0,230.88
98341,whatsapp,0,0.0,0.0,18.0,351,2830.84,upi,authentication_failed,2026-03-23 13:17:09,35.0,2023-01-24,23,81907.37,3561.19,6.43,active,225603.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1307,0.0,-18.0
45886,voice_call,1,2326.0,143.2,90.0,45263,2326.0,credit_card,temporary_bank_issue,2026-02-25 07:20:57,34.0,2022-09-30,22,47277.78,2148.99,5.65,inactive,73516.92,2.0,1.0,0.0,0.0,0.5,0.0,0.0,40.0,1423,1.0,2236.0
11606,email,0,0.0,0.0,5.0,37448,1053.92,credit_card,expired_card,2026-01-23 08:22:36,31.0,2025-11-07,19,27227.76,1433.04,24.01,active,178526.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,289,0.0,-5.0
82485,payment_link,1,819.62,214.7,12.0,5671,819.62,upi,bank_decline,2026-03-19 04:43:33,54.0,2023-11-07,21,26684.07,1270.67,7.52,none,47955.37,2.0,2.0,0.0,0.0,1.0,0.0,0.0,40.0,1020,1.0,807.62
15072,email,1,3246.23,112.1,5.0,38116,3246.23,upi,temporary_bank_issue,2026-05-13 04:22:03,31.0,2025-09-30,27,190955.61,7072.43,30.16,active,789700.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,327,1.0,3241.23
99588,human_escalation,1,2949.34,119.0,250.0,34999,2949.34,upi,bank_decline,2026-01-09 10:50:29,20.0,2025-12-14,22,67800.7,3081.85,31.89,active,559448.24,4.0,3.0,1.0,0.0,0.75,0.25,0.0,50.0,252,1.0,2699.34
85778,retry,0,0.0,0.0,8.0,33463,1048.57,upi,customer_abandoned,2026-01-27 06:37:36,24.0,2024-10-03,18,14905.44,828.08,9.54,none,26676.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,689,0.0,-8.0
57369,payment_link,0,0.0,0.0,12.0,70649,2292.15,debit_card,bank_decline,2026-04-14 18:51:11,33.0,2024-02-04,24,100976.88,4207.37,9.42,active,184189.0,4.0,2.0,1.0,0.0,0.5,0.25,0.0,50.0,931,0.0,-12.0
30697,payment_link,0,0.0,0.0,12.0,25141,729.81,debit_card,authentication_failed,2026-04-22 22:58:32,24.0,2021-11-29,16,22949.12,1434.32,3.38,active,39041.87,2.0,2.0,0.0,0.0,1.0,0.0,0.0,40.0,1728,0.0,-12.0
28185,payment_link,0,0.0,0.0,12.0,12313,3935.23,debit_card,insufficient_funds,2026-08-12 05:45:56,24.0,2021-02-24,18,45804.96,2544.72,3.28,none,61231.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2006,0.0,-12.0
7039,whatsapp,1,4843.44,52.0,18.0,2205,4843.44,upi,temporary_bank_issue,2026-07-03 10:09:26,23.0,2025-11-11,18,68887.62,3827.09,23.07,active,327007.68,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,285,1.0,4825.44
56046,payment_link,1,1790.15,58.5,12.0,52675,1790.15,net_banking,customer_abandoned,2026-01-12 09:48:39,27.0,2024-06-18,22,41649.52,1893.16,10.09,active,86513.63,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,796,1.0,1778.15
17518,payment_link,1,1632.34,17.6,12.0,68059,1632.34,debit_card,bank_decline,2026-04-14 14:49:47,43.0,2021-06-24,20,38819.0,1940.95,3.87,inactive,50743.96,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1886,1.0,1620.34
3182,retry,1,3748.25,103.4,8.0,26996,3748.25,upi,expired_card,2026-05-26 04:40:06,39.0,2023-03-17,10,33771.6,3377.16,2.91,inactive,51806.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1255,1.0,3740.25
95585,retry,1,1056.61,74.3,8.0,84276,1056.61,debit_card,customer_abandoned,2026-04-06 05:02:33,25.0,2024-05-05,21,59299.59,2823.79,9.13,active,158310.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,840,1.0,1048.61
67592,whatsapp,0,0.0,0.0,18.0,85689,2306.93,upi,expired_card,2026-04-04 17:37:13,27.0,2025-08-12,10,21534.4,2153.44,9.71,active,122064.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,376,0.0,-18.0
87489,whatsapp,0,0.0,0.0,18.0,70766,1041.49,upi,insufficient_funds,2026-02-27 13:49:02,35.0,2021-03-27,13,25241.32,1941.64,2.4,inactive,36132.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1975,0.0,-18.0
34532,whatsapp,1,474.07,58.8,18.0,20041,474.07,debit_card,customer_abandoned,2026-03-27 18:35:14,29.0,2021-08-08,18,12962.52,720.14,3.57,inactive,18604.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1841,1.0,456.07
12987,whatsapp,0,0.0,0.0,18.0,87115,531.99,credit_card,network_error,2026-06-07 13:44:00,47.0,2024-08-20,26,30568.2,1175.7,12.96,none,59584.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,733,0.0,-18.0
53270,whatsapp,1,1559.63,65.2,18.0,29120,1559.63,upi,insufficient_funds,2026-02-09 09:09:12,38.0,2023-01-19,19,46891.81,2467.99,5.29,none,68806.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1312,1.0,1541.63
65727,human_escalation,1,20203.68,191.8,250.0,35418,20203.68,upi,customer_abandoned,2026-03-09 19:16:08,19.0,2022-10-17,9,125122.5,13902.5,2.34,inactive,183274.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1406,1.0,19953.68
86168,retry,1,3857.97,453.0,8.0,3563,3857.97,upi,temporary_bank_issue,2026-06-02 03:58:39,18.0,2023-10-12,21,63081.9,3003.9,7.33,active,125047.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1046,1.0,3849.97
53554,payment_link,1,1303.62,62.0,12.0,42937,1303.62,upi,network_error,2026-08-17 11:34:38,45.0,2024-07-26,22,19280.8,876.4,10.6,inactive,36389.12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,758,1.0,1291.62
41138,email,1,2985.15,98.4,5.0,22336,2985.15,debit_card,customer_abandoned,2026-05-29 12:38:38,23.0,2021-08-12,24,66924.0,2788.5,4.77,none,93088.15,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1837,1.0,2980.15
31547,human_escalation,1,870.21,100.1,250.0,31715,870.21,net_banking,insufficient_funds,2026-05-10 20:04:43,34.0,2023-07-09,15,15961.35,1064.09,4.8,inactive,23657.66,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,1141,1.0,620.21
3508,human_escalation,1,778.3,83.2,250.0,96291,778.3,upi,insufficient_funds,2026-04-29 10:49:25,39.0,2024-08-05,22,32200.96,1463.68,10.74,active,107977.55,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,748,1.0,528.3
4095,retry,1,1653.96,121.0,8.0,80376,1653.96,wallet,bank_decline,2026-02-02 13:06:40,32.0,2023-01-02,16,28131.84,1758.24,4.4,active,41051.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1329,1.0,1645.96
4611,retry,1,1737.06,102.0,8.0,53679,1737.06,upi,insufficient_funds,2026-03-03 18:18:13,25.0,2024-07-03,16,21961.76,1372.61,7.48,inactive,39655.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,781,1.0,1729.06
16984,whatsapp,1,1321.23,249.0,18.0,49360,1321.23,credit_card,customer_abandoned,2026-07-11 23:56:50,29.0,2025-07-09,18,27296.28,1516.46,16.04,inactive,84294.99,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,410,1.0,1303.23
96287,whatsapp,1,4396.22,555.1,18.0,53781,4396.22,debit_card,customer_abandoned,2026-05-14 02:31:33,25.0,2022-04-23,23,51434.9,2236.3,5.31,active,97900.15,2.0,1.0,0.0,0.0,0.5,0.0,0.0,40.0,1583,1.0,4378.22
54033,payment_link,1,2287.9,60.7,12.0,26461,2287.9,credit_card,network_error,2026-05-14 15:26:21,20.0,2024-09-20,15,30443.25,2029.55,7.8,active,90632.67,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,702,1.0,2275.9
72844,retry,1,3903.11,87.9,8.0,49681,3903.11,debit_card,temporary_bank_issue,2026-03-05 23:32:59,26.0,2025-11-06,29,95552.1,3294.9,36.52,none,573205.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,290,1.0,3895.11
44912,retry,1,2345.84,124.8,8.0,27133,2345.84,debit_card,insufficient_funds,2026-05-13 10:52:07,33.0,2024-01-13,20,56192.4,2809.62,7.67,none,109520.35,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,953,1.0,2337.84
62290,retry,1,470.48,81.4,8.0,50129,470.48,upi,network_error,2026-04-20 00:37:30,29.0,2023-01-19,12,11780.4,981.7,3.34,none,18493.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1312,1.0,462.48
31003,payment_link,1,1092.62,135.4,12.0,82530,1092.62,upi,insufficient_funds,2026-08-12 20:18:25,52.0,2022-04-26,20,12764.0,638.2,4.62,none,20225.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1580,1.0,1080.62
87083,email,0,0.0,0.0,5.0,49295,3432.98,credit_card,customer_abandoned,2026-06-23 21:45:53,28.0,2025-09-03,21,64154.16,3054.96,21.67,none,171991.68,2.0,1.0,0.0,0.0,0.5,0.0,0.0,40.0,354,0.0,-5.0
44746,human_escalation,1,1116.11,46.7,250.0,96428,1116.11,upi,temporary_bank_issue,2026-02-09 02:03:20,43.0,2022-01-22,16,23123.2,1445.2,3.49,active,38917.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1674,1.0,866.1099999999999
19107,retry,1,3560.09,77.0,8.0,27863,3560.09,net_banking,temporary_bank_issue,2026-03-07 13:11:47,35.0,2025-06-07,14,18308.64,1307.76,11.57,inactive,43552.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,442,1.0,3552.09
56252,voice_call,0,0.0,0.0,90.0,99309,3481.15,wallet,bank_decline,2026-06-22 05:33:23,29.0,2021-04-27,14,37659.44,2689.96,2.63,none,57377.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1944,0.0,-90.0
69649,payment_link,1,3152.7,30.7,12.0,34344,3152.7,credit_card,temporary_bank_issue,2026-03-06 11:08:51,55.0,2023-04-09,20,42445.6,2122.28,5.93,none,57800.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1232,1.0,3140.7
90127,retry,0,0.0,0.0,8.0,8298,22319.72,credit_card,network_error,2026-01-18 10:21:09,35.0,2025-09-12,19,147651.47,7771.13,20.12,none,341295.58,2.0,1.0,0.0,0.0,0.5,0.0,0.0,40.0,345,0.0,-8.0
59084,email,1,1692.22,155.7,5.0,18287,1692.22,debit_card,insufficient_funds,2026-01-30 01:01:58,45.0,2021-09-20,22,29443.92,1338.36,4.47,none,38455.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1798,1.0,1687.22
79311,email,0,0.0,0.0,5.0,22583,1424.61,upi,bank_decline,2026-02-18 14:15:22,41.0,2024-12-19,22,36609.98,1664.09,13.13,active,83132.03,2.0,1.0,1.0,0.0,0.5,0.5,0.0,40.0,612,0.0,-5.0
91754,retry,1,1794.56,379.5,8.0,56334,1794.56,wallet,customer_abandoned,2026-05-25 03:47:13,26.0,2025-03-05,18,26800.02,1488.89,12.27,inactive,83952.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,536,1.0,1786.56
4312,payment_link,1,1014.8,85.4,12.0,98799,1014.8,debit_card,insufficient_funds,2026-07-11 20:00:11,32.0,2026-02-15,14,15338.96,1095.64,27.06,inactive,71485.65,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,189,1.0,1002.8
69198,whatsapp,1,834.74,230.7,18.0,56418,834.74,upi,temporary_bank_issue,2026-05-30 19:21:43,27.0,2023-08-25,17,18234.03,1072.59,5.68,active,44955.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1094,1.0,816.74
69500,payment_link,0,0.0,0.0,12.0,64477,10498.97,credit_card,insufficient_funds,2026-04-02 12:50:39,34.0,2021-01-26,27,98366.67,3643.21,4.85,active,137673.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2035,0.0,-12.0
66301,retry,0,0.0,0.0,8.0,67126,666.15,credit_card,insufficient_funds,2026-06-24 20:46:59,18.0,2021-11-30,18,13144.14,730.23,3.81,active,17304.07,3.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,45.0,1727,0.0,-8.0
22850,retry,1,5470.7,130.0,8.0,44952,5470.7,credit_card,network_error,2026-03-28 12:12:33,24.0,2023-05-01,23,43620.42,1896.54,6.94,none,66306.6,4.0,1.0,0.0,0.0,0.25,0.0,0.0,50.0,1210,1.0,5462.7
51523,email,0,0.0,0.0,5.0,41202,2268.19,net_banking,bank_decline,2026-02-11 08:06:48,37.0,2024-02-09,18,32154.48,1786.36,7.1,none,64605.12,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,926,0.0,-5.0
42326,human_escalation,1,3975.55,419.5,250.0,13995,3975.55,credit_card,customer_abandoned,2026-08-08 16:49:06,29.0,2021-10-12,22,79927.98,3633.09,4.52,active,211300.51,5.0,3.0,1.0,0.0,0.6,0.2,0.0,55.0,1776,1.0,3725.55
40667,retry,1,928.24,140.0,8.0,55692,928.24,upi,insufficient_funds,2026-07-13 04:09:56,26.0,2025-11-19,15,5882.7,392.18,19.78,active,26766.37,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,277,1.0,920.24
66283,retry,1,1232.97,11.5,8.0,25179,1232.97,net_banking,temporary_bank_issue,2026-06-16 01:26:35,38.0,2026-02-05,16,26167.2,1635.45,29.37,none,213432.73,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,199,1.0,1224.97
91459,retry,0,0.0,0.0,8.0,69949,3514.09,debit_card,authentication_failed,2026-03-01 22:11:44,25.0,2025-10-31,23,37277.02,1620.74,28.38,none,105012.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,296,0.0,-8.0
33699,payment_link,0,0.0,0.0,12.0,75859,3358.32,upi,expired_card,2026-07-16 07:56:59,26.0,2021-05-27,14,18706.8,1336.2,2.67,active,31334.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1914,0.0,-12.0
21632,whatsapp,1,833.88,68.7,18.0,80233,833.88,upi,temporary_bank_issue,2026-06-25 16:41:17,35.0,2024-07-19,17,31522.93,1854.29,8.12,inactive,48302.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,765,1.0,815.88
90083,retry,1,389.56,89.5,8.0,43531,389.56,debit_card,expired_card,2026-01-25 19:12:31,24.0,2022-10-21,25,14723.75,588.95,6.51,inactive,25642.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1402,1.0,381.56
22472,voice_call,1,2010.94,27.5,90.0,55850,2010.94,debit_card,customer_abandoned,2026-08-16 09:16:59,18.0,2022-08-09,20,48706.2,2435.31,4.95,active,101470.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1475,1.0,1920.94
44825,whatsapp,1,4222.3,395.5,18.0,22065,4222.3,upi,bank_decline,2026-07-11 13:20:42,44.0,2022-05-10,15,50610.9,3374.06,3.5,inactive,76500.3,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,45.0,1566,1.0,4204.3
78617,human_escalation,1,1466.34,84.7,250.0,35657,1466.34,upi,customer_abandoned,2026-04-06 17:03:11,44.0,2023-02-04,18,47716.74,2650.93,5.07,none,68895.74,3.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,45.0,1296,1.0,1216.34
25852,whatsapp,1,3397.44,102.5,18.0,97358,3397.44,upi,customer_abandoned,2026-01-15 05:05:08,43.0,2023-05-12,23,126856.04,5515.48,7.01,active,338881.85,2.0,1.0,1.0,0.0,0.5,0.5,0.0,40.0,1199,1.0,3379.44
57082,payment_link,1,9904.89,57.5,12.0,44441,9904.89,upi,temporary_bank_issue,2026-04-25 06:52:47,35.0,2026-04-11,16,65616.0,4101.0,43.61,none,343346.43,2.0,1.0,0.0,0.0,0.5,0.0,0.0,40.0,134,1.0,9892.89
67326,whatsapp,1,1075.04,206.5,18.0,68788,1075.04,debit_card,customer_abandoned,2026-05-29 23:59:50,18.0,2023-07-01,16,21677.12,1354.82,5.09,none,27203.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1149,1.0,1057.04
41809,retry,1,1149.09,353.3,8.0,25287,1149.09,credit_card,insufficient_funds,2026-05-06 18:15:12,26.0,2025-10-30,26,26712.14,1027.39,31.97,active,203813.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,297,1.0,1141.09
35878,payment_link,1,991.65,96.6,12.0,11404,991.65,upi,network_error,2026-02-22 08:49:01,22.0,2026-04-29,21,39754.05,1893.05,66.12,none,256298.86,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,116,1.0,979.65
14601,retry,1,830.62,256.8,8.0,85475,830.62,upi,insufficient_funds,2026-01-09 11:17:53,28.0,2025-09-07,21,30544.5,1454.5,21.92,none,126130.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,350,1.0,822.62
69833,retry,1,1055.67,103.8,8.0,63143,1055.67,upi,customer_abandoned,2026-01-28 13:18:45,21.0,2023-04-26,22,29093.9,1322.45,6.61,active,66680.68,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1215,1.0,1047.67
53670,email,0,0.0,0.0,5.0,25435,4936.02,upi,authentication_failed,2026-08-17 01:57:02,31.0,2026-07-27,22,51829.58,2355.89,88.0,none,390977.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,27,0.0,-5.0
16591,retry,0,0.0,0.0,8.0,45428,2945.43,credit_card,authentication_failed,2026-08-11 17:16:55,29.0,2022-05-02,22,74665.8,3393.9,5.11,none,105591.9,2.0,1.0,1.0,1.0,0.5,0.5,0.5,25.0,1574,0.0,-8.0
65420,voice_call,1,4877.33,61.2,90.0,98767,4877.33,wallet,customer_abandoned,2026-03-29 17:14:37,29.0,2022-02-06,24,69227.52,2884.48,5.28,inactive,105710.54,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1659,1.0,4787.33
18616,payment_link,1,1041.87,75.6,12.0,31828,1041.87,upi,temporary_bank_issue,2026-03-31 13:56:43,36.0,2024-12-11,23,32326.5,1405.5,13.55,none,62308.62,3.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,35.0,620,1.0,1029.87
58563,retry,1,2301.29,113.0,8.0,42290,2301.29,credit_card,insufficient_funds,2026-02-06 01:22:08,28.0,2023-03-15,19,46789.4,2462.6,5.52,inactive,67242.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1257,1.0,2293.29
72286,whatsapp,1,1193.72,158.0,18.0,28971,1193.72,upi,temporary_bank_issue,2026-03-01 20:44:57,39.0,2026-08-05,22,46007.28,2091.24,88.0,inactive,450396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18,1.0,1175.72
57261,retry,1,2575.88,80.4,8.0,48163,2575.88,upi,insufficient_funds,2026-05-04 18:31:43,28.0,2026-03-22,17,42615.94,2506.82,40.32,inactive,268066.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,154,1.0,2567.88
43319,payment_link,1,1368.88,132.4,12.0,73163,1368.88,debit_card,network_error,2026-06-25 09:09:40,43.0,2021-05-10,21,55480.53,2641.93,3.97,none,71582.21,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1931,1.0,1356.88
91259,whatsapp,0,0.0,0.0,18.0,29707,1351.96,credit_card,insufficient_funds,2026-01-19 00:47:04,39.0,2024-10-11,12,17715.72,1476.31,6.44,none,33115.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,681,0.0,-18.0
33291,retry,1,1654.65,429.2,8.0,54097,1654.65,wallet,temporary_bank_issue,2026-08-06 10:48:26,39.0,2025-02-21,19,34332.81,1806.99,12.66,active,111125.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,548,1.0,1646.65
95382,whatsapp,1,1652.58,65.5,18.0,37135,1652.58,upi,customer_abandoned,2026-05-23 22:05:45,20.0,2022-12-30,16,41534.72,2595.92,4.39,inactive,68391.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1332,1.0,1634.58
92973,whatsapp,1,3271.59,748.7,18.0,66931,3271.59,upi,customer_abandoned,2026-04-02 19:27:04,25.0,2021-09-08,21,46343.43,2206.83,4.24,none,61030.88,3.0,3.0,1.0,0.0,1.0,0.3333333333333333,0.0,45.0,1810,1.0,3253.59
66305,retry,0,0.0,0.0,8.0,98624,1146.17,credit_card,insufficient_funds,2026-07-14 17:02:42,31.0,2022-04-23,16,19934.72,1245.92,3.69,inactive,33424.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1583,0.0,-8.0
70875,whatsapp,1,1082.88,170.6,18.0,7838,1082.88,upi,customer_abandoned,2026-05-14 23:23:17,31.0,2021-06-12,21,27886.11,1327.91,4.04,inactive,38504.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1898,1.0,1064.88
92820,whatsapp,0,0.0,0.0,18.0,72983,1850.72,upi,temporary_bank_issue,2026-08-01 04:39:17,45.0,2024-01-15,20,54436.0,2721.8,7.68,none,85077.87,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,951,0.0,-18.0
12334,whatsapp,1,1910.05,135.9,18.0,93180,1910.05,credit_card,customer_abandoned,2026-07-17 21:10:11,28.0,2025-07-23,18,33221.52,1845.64,16.6,active,85121.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,396,1.0,1892.05
16826,retry,1,195.09,23.1,8.0,93615,195.09,debit_card,network_error,2026-07-03 22:31:55,40.0,2026-04-22,17,18478.66,1086.98,50.48,active,299770.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,123,1.0,187.09
82479,whatsapp,0,0.0,0.0,18.0,44227,2092.42,credit_card,bank_decline,2026-02-09 17:43:51,32.0,2026-07-26,22,48533.76,2206.08,88.0,inactive,438538.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,28,0.0,-18.0
99284,retry,1,6391.78,125.0,8.0,13060,6391.78,upi,insufficient_funds,2026-02-08 01:04:56,36.0,2023-02-13,20,82574.2,4128.71,5.68,none,143200.64,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1287,1.0,6383.78
38084,payment_link,0,0.0,0.0,12.0,35675,559.3,wallet,insufficient_funds,2026-02-20 00:14:37,23.0,2025-01-13,14,10999.94,785.71,8.71,active,40051.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,587,0.0,-12.0
22202,whatsapp,1,1276.37,156.7,18.0,10120,1276.37,net_banking,customer_abandoned,2026-07-29 22:36:17,22.0,2024-07-16,16,12050.24,753.14,7.61,active,34830.51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,768,1.0,1258.37
6630,retry,1,1019.07,345.7,8.0,68854,1019.07,net_banking,insufficient_funds,2026-07-11 04:42:16,35.0,2025-06-30,14,16077.04,1148.36,12.2,none,54932.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,419,1.0,1011.07
85949,whatsapp,1,2361.53,150.0,18.0,61271,2361.53,upi,network_error,2026-03-14 01:30:34,29.0,2024-02-29,21,107085.09,5099.29,8.47,none,192028.84,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,906,1.0,2343.53
89916,retry,1,915.86,42.4,8.0,27801,915.86,wallet,temporary_bank_issue,2026-07-02 05:27:20,39.0,2021-06-25,14,14174.58,1012.47,2.71,inactive,18829.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1885,1.0,907.86
12257,payment_link,0,0.0,0.0,12.0,3174,4479.76,upi,bank_decline,2026-04-24 20:15:31,39.0,2021-08-30,10,57725.4,5772.54,2.01,inactive,80137.23,2.0,1.0,0.0,0.0,0.5,0.0,0.0,40.0,1819,0.0,-12.0
89194,whatsapp,1,1122.7,295.8,18.0,10121,1122.7,upi,insufficient_funds,2026-03-20 02:52:41,55.0,2025-07-22,9,8335.44,926.16,8.28,none,20392.39,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,397,1.0,1104.7
