transaction_id,customer_id,amount,action,observed_probability,observed_expected_revenue,observed_cost,observed_net_value,best_action,best_probability,best_expected_revenue,best_action_cost,best_net_value,probability_uplift,incremental_revenue,incremental_cost,net_incremental_value,action_switch_recommended
16505,64141,1205.43,retry,0.6833186,823.6927580308915,8,815.6927580308915,payment_link,0.72311777,871.6678520017863,12,859.6678520017863,0.039799154,47.97509397089482,4,43.97509397089482,True
55273,80980,1294.13,retry,0.6212263,803.9476055049897,8,795.9476055049897,payment_link,0.6722089,869.9257105123997,12,857.9257105123997,0.050982594,65.97810500741002,4,61.97810500741002,True
70216,63829,4288.69,payment_link,0.49754685,2133.824207138419,12,2121.824207138419,payment_link,0.49754685,2133.824207138419,12,2121.824207138419,0.0,0.0,0,0.0,False
33021,81008,921.73,whatsapp,0.760124,700.629120078683,18,682.629120078683,payment_link,0.76791936,707.814313159585,12,695.814313159585,0.007795334,7.185193080902081,-6,13.185193080902081,True
89871,5230,1872.59,whatsapp,0.5635209,1055.2436177778243,18,1037.2436177778243,payment_link,0.6241131,1168.707917881012,12,1156.707917881012,0.060592175,113.46430010318772,-6,119.46430010318772,True
85508,7732,1058.97,whatsapp,0.61421776,650.4381793785095,18,632.4381793785095,payment_link,0.6959008,736.9380678927898,12,724.9380678927898,0.08168304,86.49988851428031,-6,92.49988851428031,True
29569,87205,287.09,voice_call,0.8337222,239.35329898178574,90,149.35329898178574,payment_link,0.91241145,261.9442035651207,12,249.9442035651207,0.07868928,22.590904583334947,-78,100.59090458333495,True
53463,25920,2885.15,email,0.4368689,1260.4323242068292,5,1255.4323242068292,payment_link,0.51019824,1471.9984391868115,12,1459.9984391868115,0.07332933,211.56611497998233,7,204.56611497998233,True
13121,24577,1475.68,human_escalation,0.9407182,1388.1989949798585,250,1138.1989949798585,payment_link,0.93705165,1382.7883845710755,12,1370.7883845710755,-0.0036665201,-5.410610408782986,-238,232.589389591217,True
70536,38655,4611.96,retry,0.40544546,1869.8982275819778,8,1861.8982275819778,human_escalation,0.5938918,2739.005223391056,250,2489.005223391056,0.18844634,869.1069958090782,242,627.1069958090782,True
67257,40868,1116.61,voice_call,0.3515413,392.5345427718758,90,302.5345427718758,payment_link,0.48714355,543.9493552818894,12,531.9493552818894,0.13560224,151.41481251001363,-78,229.41481251001363,True
48062,86240,2175.42,payment_link,0.8841683,1923.4374616062642,12,1911.4374616062642,payment_link,0.8841683,1923.4374616062642,12,1911.4374616062642,0.0,0.0,0,0.0,False
23395,22481,4089.41,whatsapp,0.8755257,3580.3836058640477,18,3562.3836058640477,payment_link,0.8895975,3637.928812401891,12,3625.928812401891,0.014071763,57.545206537843114,-6,63.545206537843114,True
77751,76627,5642.52,payment_link,0.69042164,3895.717917058468,12,3883.717917058468,human_escalation,0.7757236,4377.03579513073,250,4127.03579513073,0.085301936,481.31787807226146,238,243.31787807226146,True
49495,10488,1275.62,voice_call,0.3745665,477.8045128858089,90,387.8045128858089,payment_link,0.43787223,558.5585753166675,12,546.5585753166675,0.063305736,80.75406243085865,-78,158.75406243085865,True
15456,9415,7659.41,retry,0.8166019,6254.688547817468,8,6246.688547817468,human_escalation,0.92964554,7120.536332740783,250,6870.536332740783,0.113043666,865.847784923315,242,623.847784923315,True
29191,5520,1421.13,retry,0.79751974,1133.3792329984904,8,1125.3792329984904,payment_link,0.8506844,1208.9331275868417,12,1196.9331275868417,0.05316466,75.55389458835134,4,71.55389458835134,True
51532,90073,1790.35,whatsapp,0.65885127,1179.5743639171124,18,1161.5743639171124,payment_link,0.7061796,1264.3086805820465,12,1252.3086805820465,0.047328353,84.73431666493411,-6,90.73431666493411,True
499,86598,1891.54,email,0.5405166,1022.4087977743148,5,1017.4087977743148,payment_link,0.5947077,1124.9134547472,12,1112.9134547472,0.054191113,102.50465697288507,7,95.50465697288507,True
65010,1678,2744.67,retry,0.4073854,1118.1385101860762,8,1110.1385101860762,email,0.4883403,1340.3329393646122,5,1335.3329393646122,0.08095488,222.19442917853598,-3,225.19442917853598,True
29355,76734,3186.63,whatsapp,0.9201078,2932.0430609947443,18,2914.0430609947443,payment_link,0.93161625,2968.7162802225353,12,2956.7162802225353,0.011508465,36.67321922779092,-6,42.67321922779092,True
71277,22317,1180.35,payment_link,0.6493726,766.4869220495224,12,754.4869220495224,payment_link,0.6493726,766.4869220495224,12,754.4869220495224,0.0,0.0,0,0.0,False
92881,33367,882.86,retry,0.51886845,458.08819654464725,8,450.08819654464725,payment_link,0.6037624,533.0376620721817,12,521.0376620721817,0.08489394,74.94946552753441,4,70.94946552753441,True
43888,13167,2165.85,voice_call,0.60546345,1311.34300275743,90,1221.34300275743,payment_link,0.69343954,1501.8860347419977,12,1489.8860347419977,0.0879761,190.54303198456773,-78,268.54303198456773,True
92955,6718,828.48,retry,0.59994453,497.0420458030701,8,489.0420458030701,payment_link,0.66402227,550.1291676521301,12,538.1291676521301,0.064077735,53.087121849060054,4,49.087121849060054,True
29900,18838,5195.45,human_escalation,0.6156021,3198.3298060327766,250,2948.3298060327766,email,0.64508766,3351.5206798166037,5,3346.5206798166037,0.029485583,153.1908737838271,-245,398.1908737838271,True
31984,22063,488.12,human_escalation,0.55717236,271.96697140455245,250,21.966971404552453,payment_link,0.51487404,251.3203169322014,12,239.3203169322014,-0.042298317,-20.64665447235106,-238,217.35334552764894,True
33226,75481,2350.9,payment_link,0.5417165,1273.5213575065136,12,1261.5213575065136,payment_link,0.5417165,1273.5213575065136,12,1261.5213575065136,0.0,0.0,0,0.0,False
50253,61246,1772.74,payment_link,0.71242386,1262.9422753965855,12,1250.9422753965855,payment_link,0.71242386,1262.9422753965855,12,1250.9422753965855,0.0,0.0,0,0.0,False
48663,75038,1662.8,retry,0.53803444,894.6436653137207,8,886.6436653137207,payment_link,0.59756076,993.6240373134613,12,981.6240373134613,0.059526324,98.98037199974056,4,94.98037199974056,True
78616,69841,2267.45,retry,0.6320544,1433.151723256707,8,1425.151723256707,payment_link,0.73182315,1659.3723931759594,12,1647.3723931759594,0.09976876,226.22066991925226,4,222.22066991925226,True
78298,18429,1712.52,retry,0.7007416,1200.0339861130715,8,1192.0339861130715,payment_link,0.77126414,1320.8052579045295,12,1308.8052579045295,0.07052255,120.77127179145805,4,116.77127179145805,True
96031,4910,2006.79,email,0.68935615,1383.3930247324704,5,1378.3930247324704,payment_link,0.74274516,1490.5335617566109,12,1478.5335617566109,0.053389013,107.14053702414049,7,100.14053702414049,True
43036,20184,1535.87,human_escalation,0.92147356,1415.263600770831,250,1165.263600770831,whatsapp,0.883963,1357.6522356903552,18,1339.6522356903552,-0.037510574,-57.611365080475935,-232,174.38863491952407,True
21319,25275,4666.5,payment_link,0.6771792,3160.0568177103996,12,3148.0568177103996,whatsapp,0.6924678,3231.401029407978,18,3213.401029407978,0.015288591,71.34421169757843,6,65.34421169757843,True
48263,43027,618.25,payment_link,0.63586515,393.1236301511526,12,381.1236301511526,payment_link,0.63586515,393.1236301511526,12,381.1236301511526,0.0,0.0,0,0.0,False
22658,15967,6780.05,payment_link,0.72229135,4897.1714700400835,12,4885.1714700400835,human_escalation,0.80375135,5449.474336832762,250,5199.474336832762,0.08146,552.3028667926783,238,314.3028667926783,True
53777,34246,1484.78,human_escalation,0.8385024,1244.991603975296,250,994.9916039752959,payment_link,0.7860669,1167.1363965821265,12,1155.1363965821265,-0.052435517,-77.8552073931694,-238,160.1447926068306,True
31322,3209,3326.52,whatsapp,0.7562488,2515.6766655135157,18,2497.6766655135157,human_escalation,0.8303965,2762.330476720333,250,2512.330476720333,0.0741477,246.6538112068174,232,14.653811206817409,True
84519,26547,2104.43,payment_link,0.60525817,1273.7234439378976,12,1261.7234439378976,payment_link,0.60525817,1273.7234439378976,12,1261.7234439378976,0.0,0.0,0,0.0,False
16914,64576,1269.09,whatsapp,0.591608,750.8037813395262,18,732.8037813395262,whatsapp,0.591608,750.8037813395262,18,732.8037813395262,0.0,0.0,0,0.0,False
85830,3791,4266.3,retry,0.662369,2825.864919447899,8,2817.864919447899,human_escalation,0.8029845,3425.7726703405383,250,3175.7726703405383,0.14061546,599.9077508926393,242,357.90775089263934,True
96806,24716,2130.68,retry,0.73840773,1573.3105844068525,8,1565.3105844068525,payment_link,0.872494,1859.0054782390594,12,1847.0054782390594,0.13408625,285.69489383220684,4,281.69489383220684,True
88590,95179,1566.92,retry,0.69534993,1089.5577150058748,8,1081.5577150058748,whatsapp,0.75275767,1179.5110459184648,18,1161.5110459184648,0.057407737,89.95333091258999,10,79.95333091258999,True
35037,55639,1342.4,payment_link,0.884922,1187.9193298339844,12,1175.9193298339844,payment_link,0.884922,1187.9193298339844,12,1175.9193298339844,0.0,0.0,0,0.0,False
52740,40949,2673.68,whatsapp,0.6384671,1707.0566449165344,18,1689.0566449165344,payment_link,0.6561374,1754.3014618825912,12,1742.3014618825912,0.017670333,47.24481696605676,-6,53.24481696605676,True
86770,58835,2345.48,retry,0.67226344,1576.7804613900184,8,1568.7804613900184,payment_link,0.78240275,1835.1100110530854,12,1823.1100110530854,0.11013931,258.3295496630669,4,254.32954966306693,True
10908,68751,1176.5,voice_call,0.7759899,912.9521057009697,90,822.9521057009697,payment_link,0.8965217,1054.757765352726,12,1042.757765352726,0.1205318,141.8056596517563,-78,219.8056596517563,True
53725,39629,1610.95,retry,0.53508615,861.997041296959,8,853.997041296959,payment_link,0.5912859,952.5319954425097,12,940.5319954425097,0.05619973,90.53495414555073,4,86.53495414555073,True
31811,68532,3032.53,human_escalation,0.78653276,2385.184189671278,250,2135.184189671278,payment_link,0.713175,2162.7245789903404,12,2150.7245789903404,-0.07335776,-222.45961068093766,-238,15.540389319062342,True
79427,43757,5405.53,retry,0.5130234,2773.1632521820065,8,2765.1632521820065,human_escalation,0.70014495,3784.6545130604504,250,3534.6545130604504,0.18712157,1011.4912608784439,242,769.4912608784439,True
89561,82283,603.73,whatsapp,0.60744834,366.73478598356246,18,348.73478598356246,payment_link,0.6559085,395.99165379226207,12,383.99165379226207,0.048460186,29.25686780869961,-6,35.25686780869961,True
53964,37831,383.69,whatsapp,0.4847748,186.00324230402708,18,168.00324230402708,payment_link,0.642892,246.67123265385626,12,234.67123265385626,0.1581172,60.66799034982918,-6,66.66799034982918,True
52382,3488,1127.63,payment_link,0.6514187,734.5592527961732,12,722.5592527961732,whatsapp,0.6726976,758.5539988631011,18,740.5539988631011,0.021278918,23.994746066927974,6,17.994746066927974,True
42976,44821,1905.95,retry,0.7108305,1354.8074098914863,8,1346.8074098914863,whatsapp,0.7518819,1433.049302443862,18,1415.049302443862,0.041051388,78.2418925523757,10,68.2418925523757,True
39236,34051,1345.1,retry,0.6883307,925.8736379325389,8,917.8736379325389,payment_link,0.7713199,1037.5024321734904,12,1025.5024321734904,0.082989216,111.62879424095149,4,107.62879424095149,True
74179,30539,904.91,retry,0.39377484,356.3307879808545,8,348.3307879808545,payment_link,0.43887356,397.1410724887252,12,385.1410724887252,0.045098722,40.810284507870676,4,36.810284507870676,True
26938,38303,1092.36,retry,0.66163754,722.7463882541656,8,714.7463882541656,payment_link,0.7167338,782.9313482809066,12,770.9313482809066,0.05509627,60.18496002674101,4,56.18496002674101,True
41906,8750,2031.27,retry,0.5254947,1067.4216085231303,8,1059.4216085231303,payment_link,0.6010763,1220.9482658797504,12,1208.9482658797504,0.07558161,153.52665735662003,4,149.52665735662003,True
88013,24537,534.87,email,0.5823267,311.469087497592,5,306.469087497592,payment_link,0.6728898,359.90858266711234,12,347.90858266711234,0.09056312,48.43949516952034,7,41.43949516952034,True
85416,51187,591.13,payment_link,0.66794425,394.84188597500327,12,382.84188597500327,payment_link,0.66794425,394.84188597500327,12,382.84188597500327,0.0,0.0,0,0.0,False
53194,99896,1277.74,voice_call,0.56354207,720.060241972208,90,630.060241972208,payment_link,0.6518708,832.9213795650005,12,820.9213795650005,0.08832872,112.86113759279249,-78,190.8611375927925,True
58251,36352,3345.08,retry,0.7420907,2482.352765636444,8,2474.352765636444,human_escalation,0.86586577,2896.390259883404,250,2646.390259883404,0.123775065,414.0374942469598,242,172.0374942469598,True
59052,74451,1170.54,payment_link,0.5396617,631.6956127488613,12,619.6956127488613,payment_link,0.5396617,631.6956127488613,12,619.6956127488613,0.0,0.0,0,0.0,False
86909,47275,1854.23,whatsapp,0.79378164,1471.853726898432,18,1453.853726898432,payment_link,0.8501155,1576.3096228438617,12,1564.3096228438617,0.05633384,104.4558959454298,-6,110.4558959454298,True
90326,43729,1805.94,whatsapp,0.64462477,1164.1536565697193,18,1146.1536565697193,payment_link,0.68069726,1229.2984138548375,12,1217.2984138548375,0.036072493,65.1447572851182,-6,71.1447572851182,True
46751,59123,739.86,whatsapp,0.6792395,502.54214497089384,18,484.54214497089384,payment_link,0.7285115,538.9965274751187,12,526.9965274751187,0.049272,36.45438250422484,-6,42.45438250422484,True
1430,82320,1027.6,whatsapp,0.51290745,527.0636909246444,18,509.06369092464445,payment_link,0.694304,713.4667795181274,12,701.4667795181274,0.18139654,186.40308859348295,-6,192.40308859348295,True
80797,96290,891.17,payment_link,0.8201289,730.8742875814438,12,718.8742875814438,payment_link,0.8201289,730.8742875814438,12,718.8742875814438,0.0,0.0,0,0.0,False
49697,91920,1449.33,retry,0.7262259,1052.5410018664597,8,1044.5410018664597,payment_link,0.7944862,1151.4727199739218,12,1139.4727199739218,0.06826031,98.93171810746207,4,94.93171810746207,True
3569,3922,2854.47,email,0.44524404,1270.9357664635777,5,1265.9357664635777,human_escalation,0.6186001,1765.7753431731462,250,1515.7753431731462,0.17335603,494.8395767095685,245,249.83957670956852,True
4414,27169,5016.76,human_escalation,0.7878983,3952.696685934067,250,3702.696685934067,human_escalation,0.7878983,3952.696685934067,250,3702.696685934067,0.0,0.0,0,0.0,False
62412,60590,2442.96,retry,0.545497,1332.6273516511917,8,1324.6273516511917,payment_link,0.6103597,1491.084401936531,12,1479.084401936531,0.06486273,158.4570502853394,4,154.4570502853394,True
50947,53976,712.79,payment_link,0.9284343,661.7786934953928,12,649.7786934953928,payment_link,0.9284343,661.7786934953928,12,649.7786934953928,0.0,0.0,0,0.0,False
72404,83925,1575.95,human_escalation,0.6255152,985.7807149767876,250,735.7807149767876,payment_link,0.59337026,935.121859368682,12,923.121859368682,-0.032144964,-50.65885560810568,-238,187.34114439189432,True
9273,2296,3443.93,payment_link,0.60177875,2072.4838755106925,12,2060.4838755106925,payment_link,0.60177875,2072.4838755106925,12,2060.4838755106925,0.0,0.0,0,0.0,False
43245,86307,2408.17,retry,0.6576445,1583.7197802948951,8,1575.7197802948951,payment_link,0.7168261,1726.2390641462803,12,1714.2390641462803,0.05918157,142.51928385138513,4,138.51928385138513,True
54327,76513,2822.76,retry,0.87214506,2461.8561803197863,8,2453.8561803197863,payment_link,0.9323363,2631.761531789303,12,2619.761531789303,0.060191214,169.90535146951652,4,165.90535146951652,True
8978,22374,1637.77,payment_link,0.5782088,946.9730331408978,12,934.9730331408978,payment_link,0.5782088,946.9730331408978,12,934.9730331408978,0.0,0.0,0,0.0,False
83859,21348,4380.27,retry,0.527548,2310.8027441793683,8,2302.8027441793683,human_escalation,0.68924105,3019.061901415587,250,2769.061901415587,0.16169304,708.2591572362185,242,466.25915723621847,True
87449,80552,5299.91,retry,0.6734996,3569.487181286812,8,3561.487181286812,email,0.7149115,3788.9667165130377,5,3783.9667165130377,0.041411936,219.47953522622583,-3,222.47953522622583,True
64493,11064,4418.53,retry,0.6207,2742.5815785849095,8,2734.5815785849095,payment_link,0.6748171,2981.6995357608794,12,2969.6995357608794,0.054117084,239.11795717596988,4,235.11795717596988,True
79837,56992,1902.58,voice_call,0.6946501,1321.627413100004,90,1231.627413100004,payment_link,0.7729683,1470.6340134429931,12,1458.6340134429931,0.07831818,149.00660034298903,-78,227.00660034298903,True
84645,30866,763.42,voice_call,0.73007834,557.3564059996604,90,467.3564059996604,payment_link,0.8494578,648.4930739724635,12,636.4930739724635,0.11937946,91.13666797280314,-78,169.13666797280314,True
91421,74192,4140.27,email,0.33001795,1366.363434867561,5,1361.363434867561,payment_link,0.50654536,2097.2345777553323,12,2085.2345777553323,0.17652741,730.8711428877714,7,723.8711428877714,True
32998,85657,1478.62,retry,0.53443223,790.2221874415874,8,782.2221874415874,payment_link,0.5821636,860.7987012910842,12,848.7987012910842,0.04773134,70.57651384949679,4,66.57651384949679,True
68767,70444,544.08,retry,0.9366935,509.6361937952042,8,501.6361937952042,payment_link,0.96806586,526.7052719593048,12,514.7052719593048,0.03137237,17.06907816410063,4,13.069078164100631,True
39807,28840,2640.22,retry,0.69223416,1827.6504699969291,8,1819.6504699969291,payment_link,0.74152833,1957.7979333293436,12,1945.7979333293436,0.049294174,130.14746333241442,4,126.14746333241442,True
86061,70558,1212.33,payment_link,0.8811352,1068.2266676831246,12,1056.2266676831246,payment_link,0.8811352,1068.2266676831246,12,1056.2266676831246,0.0,0.0,0,0.0,False
37878,44605,746.85,voice_call,0.6127851,457.65855263471605,90,367.65855263471605,payment_link,0.75754714,565.7740815997124,12,553.7740815997124,0.14476204,108.11552896499637,-78,186.11552896499637,True
771,55181,1923.57,voice_call,0.6396564,1230.4239085185527,90,1140.4239085185527,payment_link,0.760053,1462.0151088005305,12,1450.0151088005305,0.120396554,231.59120028197776,-78,309.59120028197776,True
99186,47150,502.15,retry,0.7049182,353.97467701137066,8,345.97467701137066,payment_link,0.7924195,397.9134485095739,12,385.9134485095739,0.08750129,43.938771498203266,4,39.938771498203266,True
79413,90258,1381.66,voice_call,0.5716159,789.7787895309925,90,699.7787895309925,payment_link,0.6132046,847.2402654623986,12,835.2402654623986,0.041588724,57.461475931406085,-78,135.46147593140608,True
83350,66251,1289.26,retry,0.84886503,1094.4077314090728,8,1086.4077314090728,payment_link,0.92835003,1196.8845614516736,12,1184.8845614516736,0.079485,102.4768300426008,4,98.4768300426008,True
87197,57034,3478.43,email,0.72139674,2509.32807710588,5,2504.32807710588,payment_link,0.7843079,2728.1601184779406,12,2716.1601184779406,0.06291115,218.83204137206076,7,211.83204137206076,True
48220,65263,257.01,payment_link,0.92365015,237.38732390284537,12,225.38732390284537,payment_link,0.92365015,237.38732390284537,12,225.38732390284537,0.0,0.0,0,0.0,False
15451,70396,3265.06,voice_call,0.48495364,1583.402737994194,90,1493.402737994194,payment_link,0.6479823,2115.701086243391,12,2103.701086243391,0.16302866,532.2983482491968,-78,610.2983482491968,True
20401,58545,1009.21,retry,0.83234715,840.013071911335,8,832.013071911335,payment_link,0.8827563,890.8864782768488,12,878.8864782768488,0.05040914,50.8734063655138,4,46.8734063655138,True
43441,38186,1696.33,retry,0.5038981,854.7774371093511,8,846.7774371093511,payment_link,0.56540257,959.1093371349573,12,947.1093371349573,0.061504483,104.33190002560616,4,100.33190002560616,True
27374,39721,894.95,retry,0.57032156,510.40928003787997,8,502.40928003787997,payment_link,0.61567885,551.0017839759588,12,539.0017839759588,0.045357287,40.592503938078835,4,36.592503938078835,True
72430,51710,1710.29,human_escalation,0.92566484,1583.155322844386,250,1333.155322844386,payment_link,0.89893883,1537.4460995429754,12,1525.4460995429754,-0.026726007,-45.7092233014107,-238,192.2907766985893,True
71294,42144,2848.6,voice_call,0.6784653,1932.6762728333472,90,1842.6762728333472,payment_link,0.76574457,2181.299973320961,12,2169.299973320961,0.08727926,248.62370048761363,-78,326.62370048761363,True
22434,28952,1901.98,whatsapp,0.76265216,1450.5491528749467,18,1432.5491528749467,whatsapp,0.76265216,1450.5491528749467,18,1432.5491528749467,0.0,0.0,0,0.0,False
1607,24630,3000.65,email,0.69998664,2100.4149012297394,5,2095.4149012297394,human_escalation,0.8583125,2575.495365923643,250,2325.495365923643,0.15832585,475.08046469390365,245,230.08046469390365,True
94888,40942,1021.39,payment_link,0.9266125,946.432737673521,12,934.432737673521,payment_link,0.9266125,946.432737673521,12,934.432737673521,0.0,0.0,0,0.0,False
78649,38408,945.63,retry,0.6919304,654.3101566779613,8,646.3101566779613,payment_link,0.777284,735.0230936443805,12,723.0230936443805,0.08535361,80.71293696641919,4,76.71293696641919,True
16881,1943,1739.56,whatsapp,0.53518397,930.9846201729774,18,912.9846201729774,payment_link,0.55724406,969.3594812297821,12,957.3594812297821,0.022060096,38.37486105680466,-6,44.37486105680466,True
82531,81060,779.53,voice_call,0.5157656,402.0547639030218,90,312.0547639030218,payment_link,0.62560356,487.67674050211906,12,475.67674050211906,0.10983795,85.62197659909725,-78,163.62197659909725,True
46318,69292,994.75,retry,0.5706465,567.6506301760674,8,559.6506301760674,payment_link,0.62388194,620.6065559089184,12,608.6065559089184,0.05323541,52.95592573285103,4,48.95592573285103,True
55239,65675,1850.83,email,0.81212884,1503.1124244111775,5,1498.1124244111775,whatsapp,0.8459076,1565.6312161237001,18,1547.6312161237001,0.033778787,62.51879171252267,13,49.51879171252267,True
44374,86706,2744.22,whatsapp,0.55893725,1533.8467844974994,18,1515.8467844974994,human_escalation,0.72171146,1980.535013912916,250,1730.535013912916,0.1627742,446.6882294154166,232,214.68822941541657,True
55858,34198,1244.09,payment_link,0.7344185,913.6827258360386,12,901.6827258360386,payment_link,0.7344185,913.6827258360386,12,901.6827258360386,0.0,0.0,0,0.0,False
27928,80071,2182.31,retry,0.72664416,1585.7628132379054,8,1577.7628132379054,payment_link,0.7640385,1667.368865852952,12,1655.368865852952,0.037394345,81.60605261504656,4,77.60605261504656,True
84447,7681,1537.66,retry,0.7073026,1087.5908703136445,8,1079.5908703136445,payment_link,0.7641463,1174.9972426700592,12,1162.9972426700592,0.056843758,87.40637235641475,4,83.40637235641475,True
73659,48891,4947.38,retry,0.4890013,2419.275270944238,8,2411.275270944238,human_escalation,0.6452469,3192.281721762419,250,2942.281721762419,0.15624562,773.0064508181808,242,531.0064508181808,True
55444,67183,2469.71,whatsapp,0.5568261,1375.1990236234665,18,1357.1990236234665,human_escalation,0.6669694,1647.2210426270963,250,1397.2210426270963,0.110143304,272.0220190036298,232,40.022019003629794,True
5999,10080,1864.83,human_escalation,0.76730776,1430.898526968956,250,1180.898526968956,payment_link,0.743554,1386.6017985212802,12,1374.6017985212802,-0.023753762,-44.29672844767583,-238,193.70327155232417,True
73645,39803,2911.6,retry,0.6310894,1837.4798659563064,8,1829.4798659563064,human_escalation,0.77114177,2245.256370258331,250,1995.2563702583311,0.14005238,407.7765043020247,242,165.7765043020247,True
87749,82273,13893.79,payment_link,0.75211996,10449.796756828428,12,10437.796756828428,human_escalation,0.8329369,11572.65013527751,250,11322.65013527751,0.080816925,1122.8533784490828,238,884.8533784490828,True
88679,98625,4193.12,retry,0.71490234,2997.6713056278227,8,2989.6713056278227,human_escalation,0.8505515,3566.464447040558,250,3316.464447040558,0.13564914,568.7931414127352,242,326.79314141273517,True
98626,24487,2628.43,retry,0.4718698,1240.2767292526364,8,1232.2767292526364,human_escalation,0.6527614,1715.737645934224,250,1465.737645934224,0.1808916,475.4609166815876,242,233.4609166815876,True
7140,69383,1157.45,payment_link,0.74780965,865.5522776722909,12,853.5522776722909,payment_link,0.74780965,865.5522776722909,12,853.5522776722909,0.0,0.0,0,0.0,False
11760,14979,6360.18,retry,0.8070974,5133.284585026503,8,5125.284585026503,payment_link,0.8797578,5595.418101528883,12,5583.418101528883,0.072660446,462.1335165023802,4,458.1335165023802,True
65138,78039,887.42,email,0.7810148,693.0881538796425,5,688.0881538796425,payment_link,0.83213615,738.4542659378052,12,726.4542659378052,0.051121354,45.366112058162685,7,38.366112058162685,True
17186,65270,1821.21,payment_link,0.7667332,1396.382224279046,12,1384.382224279046,payment_link,0.7667332,1396.382224279046,12,1384.382224279046,0.0,0.0,0,0.0,False
53904,99102,1913.75,email,0.7811291,1494.885856807232,5,1489.885856807232,payment_link,0.8428686,1613.0398332327604,12,1601.0398332327604,0.061739504,118.15397642552853,7,111.15397642552853,True
60155,93318,936.83,retry,0.57880896,542.2456010872125,8,534.2456010872125,payment_link,0.63404846,593.9956205749512,12,581.9956205749512,0.0552395,51.750019487738655,4,47.750019487738655,True
8026,80891,903.07,payment_link,0.7823057,706.4768242740631,12,694.4768242740631,payment_link,0.7823057,706.4768242740631,12,694.4768242740631,0.0,0.0,0,0.0,False
58726,55479,905.66,email,0.42677563,386.5136209499836,5,381.5136209499836,payment_link,0.5484273,496.6886538136005,12,484.6886538136005,0.12165165,110.17503286361693,7,103.17503286361693,True
17894,96035,3852.1,human_escalation,0.92640024,3568.5863808214663,250,3318.5863808214663,payment_link,0.8866424,3415.4351753652095,12,3403.4351753652095,-0.039757848,-153.15120545625678,-238,84.84879454374322,True
56938,54014,3368.35,human_escalation,0.77753276,2619.0024597793818,250,2369.0024597793818,payment_link,0.7482704,2520.4365763008595,12,2508.4365763008595,-0.029262364,-98.56588347852221,-238,139.4341165214778,True
93640,89801,1366.4,whatsapp,0.7130654,974.3325431823731,18,956.3325431823731,payment_link,0.7375473,1007.784601211548,12,995.784601211548,0.024481893,33.45205802917485,-6,39.45205802917485,True
14226,81209,3546.74,payment_link,0.621817,2205.4232009005545,12,2193.4232009005545,human_escalation,0.69005203,2447.4351456451413,250,2197.4351456451413,0.06823504,242.0119447445868,238,4.011944744586799,True
96017,93073,5558.75,retry,0.54610956,3035.6865008175373,8,3027.6865008175373,payment_link,0.65382516,3634.450629502535,12,3622.450629502535,0.10771561,598.7641286849976,4,594.7641286849976,True
27324,72018,2303.11,voice_call,0.36145765,832.4767188328505,90,742.4767188328505,payment_link,0.4656327,1072.4033435437084,12,1060.4033435437084,0.10417506,239.92662471085794,-78,317.92662471085794,True
88102,14406,853.45,retry,0.80043364,683.1300863981247,8,675.1300863981247,payment_link,0.88605875,756.2068382829428,12,744.2068382829428,0.08562511,73.07675188481812,4,69.07675188481812,True
77660,74893,1278.36,payment_link,0.59714574,763.3672233510017,12,751.3672233510017,payment_link,0.59714574,763.3672233510017,12,751.3672233510017,0.0,0.0,0,0.0,False
53806,58908,3562.02,whatsapp,0.5922876,2109.740277096033,18,2091.740277096033,human_escalation,0.7506587,2673.8612702643873,250,2423.8612702643873,0.15837109,564.1209931683543,232,332.1209931683543,True
59488,99378,1490.1,payment_link,0.60829616,906.4221019506454,12,894.4221019506454,whatsapp,0.6156785,917.4225167691707,18,899.4225167691707,0.0073823333,11.000414818525314,6,5.000414818525314,True
82677,19512,1370.63,whatsapp,0.8306463,1138.5087059235573,18,1120.5087059235573,payment_link,0.84205866,1154.1508592367172,12,1142.1508592367172,0.011412382,15.642153313159952,-6,21.64215331315995,True
1729,91054,2582.51,retry,0.65023744,1679.2446939194203,8,1671.2446939194203,payment_link,0.70071304,1809.598428913355,12,1797.598428913355,0.050475597,130.35373499393472,4,126.35373499393472,True
46854,13938,2308.19,voice_call,0.5714418,1318.9963157516718,90,1228.9963157516718,payment_link,0.6967898,1608.3232510489227,12,1596.3232510489227,0.12534797,289.3269352972509,-78,367.3269352972509,True
76839,36838,4966.4,retry,0.7086833,3519.604800415039,8,3511.604800415039,human_escalation,0.8046963,3996.443811035156,250,3746.443811035156,0.09601301,476.8390106201173,242,234.83901062011728,True
57646,65033,2224.57,retry,0.47761706,1062.4925724366308,8,1054.4925724366308,payment_link,0.59789276,1330.054299850464,12,1318.054299850464,0.120275706,267.5617274138333,4,263.5617274138333,True
20053,55813,1660.64,payment_link,0.49951398,829.5129019355775,12,817.5129019355775,payment_link,0.49951398,829.5129019355775,12,817.5129019355775,0.0,0.0,0,0.0,False
85170,62758,3998.64,payment_link,0.6199115,2478.802887854576,12,2466.802887854576,payment_link,0.6199115,2478.802887854576,12,2466.802887854576,0.0,0.0,0,0.0,False
64127,8390,2492.27,payment_link,0.78678036,1960.8690812397003,12,1948.8690812397003,payment_link,0.78678036,1960.8690812397003,12,1948.8690812397003,0.0,0.0,0,0.0,False
