transaction_id,customer_id,amount,payment_method,failure_reason,timestamp,status
29424,12219,2150.39,debit_card,insufficient_funds,2026-01-27 04:21:29,failed
29425,9412,1585.95,credit_card,none,2026-06-12 18:54:26,success
29426,31051,2528.13,debit_card,bank_decline,2026-05-17 13:31:45,failed
29427,7578,1112.66,upi,insufficient_funds,2026-07-31 01:15:50,failed
29428,53709,1447.51,credit_card,none,2026-08-11 18:26:21,success
29429,66924,4262.62,credit_card,expired_card,2026-04-20 05:16:47,failed
29430,77542,616.98,credit_card,network_error,2026-06-09 19:24:37,failed
29431,28809,3727.82,debit_card,bank_decline,2026-04-26 06:29:38,failed
29432,6150,1540.86,credit_card,none,2026-06-14 19:26:53,success
29433,92384,2500.89,net_banking,none,2026-01-15 02:31:25,success
29434,41421,988.43,upi,authentication_failed,2026-06-08 20:13:23,failed
29435,12979,3661.62,credit_card,expired_card,2026-05-03 17:19:24,failed
29436,38380,3915.83,credit_card,expired_card,2026-08-17 03:26:42,failed
29437,39785,4937.54,upi,none,2026-03-29 17:23:04,success
29438,65958,2671.41,net_banking,insufficient_funds,2026-01-04 22:37:17,failed
29439,75628,1480.87,upi,temporary_bank_issue,2026-03-09 23:48:44,failed
29440,39197,1366.9,upi,none,2026-04-20 22:19:35,success
29441,83682,1518.93,upi,none,2026-01-26 19:28:18,success
29442,60759,1895.85,upi,expired_card,2026-01-28 07:43:44,failed
29443,31801,3045.27,debit_card,none,2026-01-13 21:35:39,success
29444,4703,3415.68,upi,expired_card,2026-04-18 05:40:38,failed
29445,21982,1126.29,upi,bank_decline,2026-07-14 03:23:05,failed
29446,37139,651.78,upi,temporary_bank_issue,2026-06-11 13:25:54,failed
29447,46067,797.3,upi,none,2026-02-03 13:45:42,success
29448,27051,1403.72,upi,none,2026-05-18 03:39:44,success
29449,8172,669.64,upi,authentication_failed,2026-01-23 13:21:49,failed
29450,84899,1083.88,credit_card,insufficient_funds,2026-06-29 23:28:37,failed
29451,77355,2248.73,net_banking,bank_decline,2026-07-20 20:15:17,failed
29452,37353,547.65,net_banking,authentication_failed,2026-06-16 07:13:16,failed
29453,83962,573.51,upi,none,2026-03-11 12:04:42,success
29454,57871,2442.08,upi,none,2026-04-18 13:01:21,success
29455,62851,821.62,upi,bank_decline,2026-03-14 03:44:04,failed
29456,25129,1266.65,debit_card,customer_abandoned,2026-02-09 19:54:51,failed
29457,63120,2128.39,credit_card,none,2026-05-10 11:13:48,success
29458,89092,2134.37,debit_card,none,2026-08-12 18:47:09,success
29459,66904,418.63,credit_card,temporary_bank_issue,2026-06-19 11:59:55,failed
29460,11017,1686.21,upi,none,2026-02-15 05:29:57,success
29461,87706,4418.22,debit_card,none,2026-07-17 07:42:36,success
29462,11395,1976.45,net_banking,none,2026-04-19 02:07:14,success
29463,85355,6595.3,debit_card,bank_decline,2026-08-20 19:41:33,failed
29464,70589,1502.53,credit_card,none,2026-04-13 18:54:44,success
29465,55942,3000.92,upi,none,2026-01-20 16:29:49,success
29466,63202,1557.52,net_banking,none,2026-02-24 15:16:36,success
29467,75266,2624.75,upi,insufficient_funds,2026-05-04 18:29:14,failed
29468,50734,2387.39,upi,insufficient_funds,2026-06-07 12:52:48,failed
29469,42766,1132.61,debit_card,none,2026-01-31 07:44:03,success
29470,48467,3405.73,upi,none,2026-06-03 03:07:35,success
29471,91893,784.42,credit_card,authentication_failed,2026-06-16 04:24:38,failed
29472,56184,1733.3,wallet,network_error,2026-07-15 12:00:26,failed
29473,4734,1033.58,debit_card,none,2026-04-01 01:36:55,success
29474,66808,3717.44,upi,network_error,2026-03-20 09:33:49,failed
29475,4530,3018.33,upi,bank_decline,2026-06-19 05:51:30,failed
29476,49540,3604.31,debit_card,customer_abandoned,2026-03-31 03:10:38,failed
29477,66959,750.49,upi,customer_abandoned,2026-02-07 05:43:51,failed
29478,86790,1331.55,debit_card,bank_decline,2026-02-16 01:12:52,failed
29479,23157,761.05,upi,insufficient_funds,2026-03-15 18:20:33,failed
29480,29604,4573.32,upi,network_error,2026-02-14 06:05:37,failed
29481,39598,2943.18,upi,authentication_failed,2026-06-10 16:27:39,failed
29482,19973,1887.68,net_banking,none,2026-03-26 04:01:10,success
29483,27302,1127.32,credit_card,bank_decline,2026-01-18 13:36:45,failed
29484,62296,1085.4,upi,bank_decline,2026-05-19 18:53:47,failed
29485,50801,713.78,credit_card,expired_card,2026-08-10 03:14:27,failed
29486,77291,700.84,debit_card,customer_abandoned,2026-01-23 10:44:58,failed
29487,47657,696.69,debit_card,expired_card,2026-02-28 09:09:41,failed
29488,57857,4500.53,upi,authentication_failed,2026-05-17 07:26:06,failed
29489,52576,2402.74,upi,bank_decline,2026-07-20 17:54:26,failed
29490,17115,1488.75,upi,expired_card,2026-07-14 12:41:55,failed
29491,11749,4753.03,upi,network_error,2026-04-07 17:46:56,failed
29492,85733,254.0,upi,none,2026-04-17 02:04:29,success
29493,36253,262.95,debit_card,customer_abandoned,2026-06-10 11:52:50,failed
29494,42904,6642.1,upi,expired_card,2026-03-12 18:16:10,failed
29495,49632,5798.17,upi,none,2026-04-22 01:25:53,success
29496,81475,1378.92,upi,none,2026-08-06 05:44:54,success
29497,7789,1921.87,credit_card,customer_abandoned,2026-04-17 11:08:28,failed
29498,7943,2334.82,credit_card,bank_decline,2026-04-18 08:34:08,failed
29499,18838,1978.18,debit_card,none,2026-05-23 07:35:41,success
29500,60713,1658.86,debit_card,none,2026-07-13 08:24:50,success
29501,94456,1113.63,upi,bank_decline,2026-01-22 09:44:41,failed
29502,64914,3579.53,wallet,insufficient_funds,2026-02-21 19:01:57,failed
29503,86253,3601.09,credit_card,insufficient_funds,2026-07-25 23:47:22,failed
29504,70615,798.68,wallet,insufficient_funds,2026-04-12 06:07:23,failed
29505,37061,1631.59,debit_card,insufficient_funds,2026-05-22 13:06:52,failed
29506,89243,1321.63,net_banking,none,2026-01-10 02:43:27,success
29507,24133,5584.95,upi,insufficient_funds,2026-05-22 07:11:32,failed
29508,99808,1571.94,upi,expired_card,2026-03-23 12:17:07,failed
29509,16359,2160.32,upi,temporary_bank_issue,2026-04-02 01:21:58,failed
29510,83231,970.71,debit_card,insufficient_funds,2026-01-12 20:19:01,failed
29511,31928,1434.2,upi,expired_card,2026-03-14 05:30:17,failed
29512,67873,4142.84,credit_card,none,2026-05-04 13:03:35,success
29513,36311,2141.32,upi,expired_card,2026-01-10 22:55:15,failed
29514,25448,5137.83,wallet,network_error,2026-01-05 16:57:56,failed
29515,56058,1203.79,credit_card,insufficient_funds,2026-02-07 08:43:16,failed
29516,13051,642.33,upi,expired_card,2026-04-21 20:28:52,failed
29517,59395,1729.53,wallet,none,2026-06-15 03:44:49,success
29518,40038,825.71,credit_card,customer_abandoned,2026-02-28 21:49:26,failed
29519,33645,476.76,debit_card,none,2026-06-01 00:41:54,success
29520,56535,935.4,credit_card,customer_abandoned,2026-03-22 17:08:09,failed
29521,34621,1409.25,debit_card,customer_abandoned,2026-04-16 10:09:12,failed
29522,2791,2063.03,credit_card,temporary_bank_issue,2026-07-12 17:25:38,failed
29523,57143,2117.9,credit_card,temporary_bank_issue,2026-04-07 16:43:10,failed
29524,9161,1525.6,upi,insufficient_funds,2026-01-08 13:39:02,failed
29525,6699,1666.57,credit_card,insufficient_funds,2026-02-06 22:13:25,failed
29526,67044,2370.81,credit_card,authentication_failed,2026-02-27 09:15:49,failed
29527,87649,884.06,upi,none,2026-05-25 20:20:24,success
29528,2617,5640.32,net_banking,insufficient_funds,2026-03-01 14:11:33,failed
29529,70113,2981.4,upi,expired_card,2026-02-03 17:59:21,failed
29530,94161,1575.97,debit_card,insufficient_funds,2026-01-14 18:26:02,failed
29531,69165,1113.15,debit_card,none,2026-06-22 16:59:03,success
29532,64881,1504.98,debit_card,customer_abandoned,2026-04-07 03:43:59,failed
29533,55310,164.53,upi,none,2026-03-07 01:33:33,success
29534,47793,4012.46,debit_card,customer_abandoned,2026-03-26 03:15:31,failed
29535,61112,1289.98,credit_card,bank_decline,2026-01-02 06:49:00,failed
29536,702,1673.54,upi,authentication_failed,2026-04-14 16:37:55,failed
29537,75540,2919.23,upi,bank_decline,2026-06-15 05:58:21,failed
29538,47125,2866.31,upi,customer_abandoned,2026-04-20 04:23:20,failed
29539,81278,975.1,debit_card,customer_abandoned,2026-07-31 03:44:56,failed
29540,6743,1928.51,upi,authentication_failed,2026-03-20 03:25:57,failed
29541,35665,2680.34,upi,network_error,2026-05-05 19:09:47,failed
29542,81300,1555.55,upi,network_error,2026-08-01 20:08:00,failed
29543,91244,1865.92,upi,expired_card,2026-01-10 04:08:13,failed
29544,2481,1710.56,upi,none,2026-01-31 04:47:31,success
29545,38938,480.91,credit_card,network_error,2026-04-14 22:11:34,failed
29546,93338,1044.64,credit_card,expired_card,2026-02-15 20:51:29,failed
29547,99519,1036.93,debit_card,network_error,2026-02-07 08:11:39,failed
29548,11627,3604.34,upi,authentication_failed,2026-04-18 23:46:09,failed
29549,81095,1186.86,credit_card,bank_decline,2026-08-09 01:50:57,failed
29550,85192,2548.99,upi,customer_abandoned,2026-06-04 11:50:42,failed
29551,14796,4767.78,credit_card,network_error,2026-04-22 09:06:55,failed
29552,65642,839.5,upi,customer_abandoned,2026-02-27 20:43:05,failed
29553,14751,3425.04,credit_card,none,2026-02-08 09:51:22,success
29554,44290,806.05,debit_card,none,2026-02-04 17:42:17,success
29555,99706,3819.33,credit_card,temporary_bank_issue,2026-03-26 14:36:10,failed
29556,60125,1070.36,upi,none,2026-01-20 07:51:40,success
29557,44629,651.01,wallet,none,2026-03-17 11:09:18,success
29558,33004,2544.78,upi,expired_card,2026-08-23 07:39:19,failed
29559,32116,6232.06,upi,bank_decline,2026-05-25 11:52:34,failed
29560,72693,1353.17,credit_card,network_error,2026-02-12 21:32:00,failed
29561,93925,5963.84,credit_card,expired_card,2026-03-24 02:08:08,failed
29562,28278,1966.74,upi,bank_decline,2026-04-06 11:20:35,failed
29563,1896,1349.48,net_banking,authentication_failed,2026-08-18 23:20:00,failed
29564,32483,2272.29,upi,customer_abandoned,2026-08-19 15:32:54,failed
29565,670,2585.89,credit_card,network_error,2026-07-18 21:49:53,failed
29566,7152,2129.72,upi,authentication_failed,2026-06-06 01:21:00,failed
29567,49994,519.62,upi,bank_decline,2026-02-14 22:00:50,failed
29568,67721,1535.7,credit_card,bank_decline,2026-01-19 03:55:41,failed
29569,87205,287.09,net_banking,network_error,2026-02-13 05:38:04,failed
29570,49395,1579.98,upi,insufficient_funds,2026-03-19 04:38:31,failed
29571,23935,509.18,upi,none,2026-04-15 15:33:20,success
29572,22960,1136.81,upi,none,2026-06-04 13:14:38,success
29573,61332,1381.51,net_banking,customer_abandoned,2026-05-21 20:11:35,failed
29574,86712,3035.79,upi,customer_abandoned,2026-01-10 15:29:31,failed
29575,86952,424.21,debit_card,network_error,2026-04-26 15:02:37,failed
29576,1055,3457.12,debit_card,network_error,2026-05-03 01:32:01,failed
29577,74966,1850.07,upi,customer_abandoned,2026-07-03 07:47:46,failed
29578,91677,877.42,upi,network_error,2026-07-26 02:28:03,failed
29579,56534,4086.05,net_banking,insufficient_funds,2026-04-30 00:30:53,failed
29580,60495,2482.76,upi,none,2026-08-01 12:46:36,success
29581,90838,1827.43,net_banking,insufficient_funds,2026-06-13 23:21:14,failed
29582,4420,2183.26,net_banking,temporary_bank_issue,2026-07-31 23:55:50,failed
29583,77333,557.06,upi,network_error,2026-03-29 00:22:57,failed
29584,98957,1587.76,upi,network_error,2026-04-16 07:18:56,failed
29585,95262,1255.56,net_banking,temporary_bank_issue,2026-02-27 19:55:04,failed
29586,16739,1795.38,credit_card,none,2026-02-12 12:10:03,success
29587,22372,676.21,debit_card,none,2026-03-01 21:59:19,success
29588,61030,1007.45,upi,temporary_bank_issue,2026-01-04 23:42:10,failed
29589,13725,569.63,upi,temporary_bank_issue,2026-02-11 08:17:48,failed
29590,15655,1547.13,upi,authentication_failed,2026-01-17 17:30:37,failed
29591,47740,1617.55,debit_card,temporary_bank_issue,2026-04-29 16:54:29,failed
29592,23113,3732.26,upi,none,2026-06-01 18:18:14,success
29593,62113,3379.15,upi,bank_decline,2026-06-15 10:44:56,failed
29594,79089,4259.5,debit_card,customer_abandoned,2026-03-16 00:42:59,failed
29595,82106,2938.78,credit_card,authentication_failed,2026-06-08 12:28:36,failed
29596,23058,3653.54,upi,expired_card,2026-08-15 04:42:54,failed
29597,6990,1577.51,upi,temporary_bank_issue,2026-01-15 11:40:43,failed
29598,75743,5986.16,upi,temporary_bank_issue,2026-08-20 01:10:15,failed
29599,84899,1083.82,upi,temporary_bank_issue,2026-03-03 07:30:29,failed
29600,37388,2848.88,credit_card,network_error,2026-02-13 07:23:17,failed
29601,63923,1306.04,upi,bank_decline,2026-02-07 23:23:16,failed
29602,28961,1348.43,net_banking,none,2026-02-11 11:58:50,success
29603,11316,1401.66,net_banking,authentication_failed,2026-01-28 02:30:41,failed
29604,20925,780.54,upi,insufficient_funds,2026-06-18 00:22:14,failed
29605,76342,2806.56,wallet,authentication_failed,2026-01-07 09:50:41,failed
29606,60651,942.28,credit_card,network_error,2026-04-08 12:45:15,failed
29607,95903,616.47,debit_card,none,2026-03-29 11:32:17,success
29608,25963,1373.96,upi,customer_abandoned,2026-07-23 11:27:04,failed
29609,36598,446.55,debit_card,none,2026-06-29 01:36:21,success
29610,36727,2155.27,net_banking,bank_decline,2026-04-17 14:51:13,failed
29611,12289,1709.42,upi,none,2026-05-14 15:11:28,success
29612,8614,1739.47,wallet,bank_decline,2026-04-29 12:52:47,failed
29613,15460,573.72,debit_card,none,2026-05-01 15:45:43,success
29614,56015,7987.03,debit_card,network_error,2026-05-30 04:05:17,failed
29615,75156,9149.89,credit_card,customer_abandoned,2026-02-10 06:08:12,failed
29616,46373,586.3,credit_card,none,2026-03-03 09:31:12,success
29617,92325,377.01,debit_card,none,2026-04-20 23:21:12,success
29618,72656,1011.41,credit_card,customer_abandoned,2026-01-22 17:16:41,failed
29619,28463,2306.15,net_banking,customer_abandoned,2026-06-14 08:09:50,failed
29620,44900,6649.07,upi,none,2026-04-23 03:08:16,success
29621,81057,877.98,debit_card,none,2026-06-21 23:16:36,success
29622,15934,1422.16,debit_card,expired_card,2026-01-05 11:16:39,failed
29623,98973,364.22,net_banking,expired_card,2026-03-10 11:33:46,failed
29624,43916,2162.4,net_banking,none,2026-04-15 12:06:38,success
29625,74746,199.04,upi,none,2026-01-16 06:03:32,success
29626,28194,1504.75,wallet,authentication_failed,2026-04-13 00:36:11,failed
29627,20695,4229.09,debit_card,customer_abandoned,2026-02-15 04:58:50,failed
29628,30985,1314.23,upi,bank_decline,2026-03-13 19:30:37,failed
29629,6643,4964.12,net_banking,customer_abandoned,2026-01-03 18:16:03,failed
29630,26686,1088.99,wallet,authentication_failed,2026-04-21 06:56:21,failed
29631,89596,2504.68,upi,expired_card,2026-02-11 01:34:40,failed
29632,26090,1341.87,upi,temporary_bank_issue,2026-08-19 17:04:46,failed
29633,66789,2025.68,upi,customer_abandoned,2026-01-17 19:57:23,failed
29634,25507,3234.27,net_banking,insufficient_funds,2026-06-26 09:44:59,failed
29635,61601,760.47,net_banking,authentication_failed,2026-07-16 15:32:40,failed
29636,42523,2110.22,net_banking,network_error,2026-03-28 21:43:07,failed
29637,73977,1002.2,credit_card,bank_decline,2026-08-02 05:39:35,failed
29638,82043,926.52,net_banking,none,2026-05-23 14:05:04,success
29639,11368,2725.53,net_banking,insufficient_funds,2026-05-20 23:13:15,failed
29640,40003,966.22,credit_card,customer_abandoned,2026-03-27 17:40:07,failed
29641,14418,1402.22,net_banking,expired_card,2026-03-22 20:02:03,failed
29642,39664,3947.67,upi,bank_decline,2026-01-03 16:38:57,failed
29643,33307,3813.66,credit_card,bank_decline,2026-07-06 08:57:36,failed
29644,48610,5046.67,credit_card,network_error,2026-04-07 02:19:24,failed
29645,89330,2534.8,debit_card,none,2026-03-22 21:17:05,success
29646,49848,4984.88,upi,insufficient_funds,2026-03-09 08:57:42,failed
29647,20642,1046.92,credit_card,expired_card,2026-05-31 00:15:39,failed
29648,50273,925.22,net_banking,bank_decline,2026-04-08 07:04:41,failed
29649,88435,1446.56,credit_card,network_error,2026-01-15 18:38:41,failed
29650,57794,1669.02,credit_card,network_error,2026-03-22 07:56:11,failed
29651,58179,1037.68,upi,none,2026-02-02 13:24:42,success
29652,21140,1674.99,credit_card,none,2026-07-03 09:35:47,success
29653,15559,1557.94,wallet,expired_card,2026-06-10 21:03:11,failed
29654,89667,4135.82,credit_card,customer_abandoned,2026-04-27 21:31:46,failed
29655,3161,1245.21,debit_card,insufficient_funds,2026-02-04 06:26:00,failed
29656,25722,3145.64,credit_card,authentication_failed,2026-04-07 20:37:08,failed
29657,96509,2628.43,upi,temporary_bank_issue,2026-01-13 19:57:50,failed
29658,91891,1389.64,credit_card,bank_decline,2026-03-20 22:50:08,failed
29659,14024,1802.78,credit_card,insufficient_funds,2026-08-23 03:51:02,failed
29660,98596,980.54,credit_card,none,2026-03-16 00:02:05,success
29661,67619,1287.73,upi,none,2026-08-10 19:45:18,success
29662,4057,784.63,credit_card,insufficient_funds,2026-01-25 06:42:29,failed
29663,76764,1910.6,upi,temporary_bank_issue,2026-02-13 18:10:19,failed
29664,13583,3778.9,debit_card,none,2026-02-04 18:31:17,success
29665,50289,1032.74,credit_card,authentication_failed,2026-07-04 07:44:01,failed
29666,95938,1240.78,credit_card,insufficient_funds,2026-01-22 04:16:11,failed
29667,88787,1018.96,upi,bank_decline,2026-06-11 17:30:55,failed
29668,30139,1575.79,debit_card,customer_abandoned,2026-01-07 07:17:07,failed
29669,45651,1914.78,debit_card,customer_abandoned,2026-05-01 10:18:25,failed
29670,90820,1310.74,wallet,temporary_bank_issue,2026-01-26 04:52:38,failed
29671,95740,694.54,upi,none,2026-07-16 11:54:12,success
29672,66057,1468.35,debit_card,authentication_failed,2026-07-09 02:28:07,failed
29673,25224,3775.58,net_banking,customer_abandoned,2026-05-12 13:27:51,failed
29674,1653,2758.96,credit_card,customer_abandoned,2026-07-18 14:38:18,failed
29675,71575,4298.87,upi,network_error,2026-01-07 09:03:06,failed
29676,52375,3520.8,credit_card,customer_abandoned,2026-07-25 20:57:41,failed
29677,5007,1072.76,upi,customer_abandoned,2026-05-20 21:53:56,failed
29678,22723,3108.25,upi,authentication_failed,2026-05-22 18:34:15,failed
29679,64918,2978.5,debit_card,expired_card,2026-01-15 14:31:04,failed
29680,83865,3015.52,upi,temporary_bank_issue,2026-06-03 17:20:13,failed
29681,81976,825.54,credit_card,none,2026-05-18 09:59:19,success
29682,72214,4406.59,upi,network_error,2026-04-11 11:46:21,failed
29683,22084,4018.61,net_banking,customer_abandoned,2026-04-20 13:28:48,failed
29684,80815,3937.88,credit_card,insufficient_funds,2026-01-14 11:55:24,failed
29685,17866,2201.74,credit_card,none,2026-08-17 03:37:41,success
29686,98561,4776.39,debit_card,temporary_bank_issue,2026-05-08 14:24:23,failed
29687,61134,1305.45,credit_card,none,2026-02-01 08:12:39,success
29688,5184,4255.4,credit_card,network_error,2026-02-01 08:24:04,failed
29689,42984,5971.03,wallet,none,2026-05-16 13:46:02,success
29690,91596,4613.96,debit_card,temporary_bank_issue,2026-07-24 04:04:35,failed
29691,50081,1193.3,credit_card,network_error,2026-06-10 15:29:50,failed
29692,18409,570.88,credit_card,none,2026-07-19 13:56:19,success
29693,69790,1178.98,upi,insufficient_funds,2026-08-15 07:51:41,failed
29694,497,9997.93,credit_card,network_error,2026-05-19 21:45:35,failed
29695,96587,2704.76,upi,insufficient_funds,2026-03-03 06:17:05,failed
29696,43935,5972.64,debit_card,customer_abandoned,2026-02-24 01:58:47,failed
29697,16539,564.67,upi,authentication_failed,2026-02-07 22:36:30,failed
29698,27449,2974.96,upi,insufficient_funds,2026-04-24 17:13:14,failed
29699,92432,1729.22,upi,network_error,2026-03-13 17:51:01,failed
29700,36385,784.32,debit_card,expired_card,2026-08-21 09:58:43,failed
29701,28886,692.41,debit_card,none,2026-01-21 20:08:36,success
29702,1018,4170.54,upi,bank_decline,2026-04-24 02:34:07,failed
29703,75054,5025.4,upi,none,2026-07-12 06:51:12,success
29704,21131,906.41,credit_card,bank_decline,2026-06-22 15:25:48,failed
29705,51822,943.68,credit_card,none,2026-02-14 21:11:19,success
29706,52327,1965.58,credit_card,insufficient_funds,2026-04-06 16:23:09,failed
29707,85124,702.98,upi,customer_abandoned,2026-05-14 21:21:38,failed
29708,81192,1588.88,net_banking,customer_abandoned,2026-08-22 23:52:23,failed
29709,9982,2989.36,debit_card,customer_abandoned,2026-06-07 08:34:56,failed
29710,27966,2171.49,upi,network_error,2026-06-23 23:31:12,failed
29711,8326,1404.83,upi,expired_card,2026-02-07 15:13:38,failed
29712,93347,1228.47,upi,customer_abandoned,2026-03-04 03:15:19,failed
29713,84821,1170.7,credit_card,expired_card,2026-01-12 01:06:42,failed
29714,23337,1468.44,upi,customer_abandoned,2026-02-26 14:42:17,failed
29715,58096,851.99,upi,none,2026-05-30 21:31:27,success
29716,369,2133.23,credit_card,none,2026-02-28 09:19:32,success
29717,3653,2766.7,credit_card,insufficient_funds,2026-03-06 08:56:31,failed
29718,12876,8648.36,net_banking,none,2026-03-03 06:57:46,success
29719,61749,3621.13,credit_card,insufficient_funds,2026-05-25 15:03:58,failed
29720,70041,1521.02,upi,authentication_failed,2026-02-07 00:57:53,failed
29721,30439,1589.11,upi,none,2026-01-30 17:46:34,success
29722,59640,2427.45,credit_card,insufficient_funds,2026-06-18 21:45:46,failed
29723,22699,2378.37,credit_card,customer_abandoned,2026-04-29 03:45:07,failed
29724,30361,1355.43,upi,authentication_failed,2026-06-05 21:39:43,failed
29725,24168,810.21,upi,authentication_failed,2026-05-27 17:40:33,failed
29726,80089,9455.06,upi,none,2026-05-19 08:07:21,success
29727,8560,2574.44,wallet,bank_decline,2026-03-27 20:10:02,failed
29728,93434,6631.33,upi,bank_decline,2026-02-05 13:57:00,failed
29729,4070,1383.79,debit_card,expired_card,2026-02-01 22:58:36,failed
29730,21814,802.94,upi,temporary_bank_issue,2026-03-24 07:09:06,failed
29731,2595,601.94,debit_card,bank_decline,2026-05-27 08:27:37,failed
29732,69392,2353.62,credit_card,none,2026-07-13 18:51:33,success
29733,45000,1191.68,credit_card,insufficient_funds,2026-01-26 18:28:24,failed
29734,82325,1986.04,credit_card,customer_abandoned,2026-04-14 10:01:43,failed
29735,61886,2749.42,credit_card,none,2026-03-14 23:52:42,success
29736,80280,2462.04,wallet,network_error,2026-05-30 12:51:52,failed
29737,31906,1397.9,net_banking,customer_abandoned,2026-02-02 21:32:18,failed
29738,21695,2390.85,upi,insufficient_funds,2026-08-22 00:11:06,failed
29739,15338,4527.31,credit_card,none,2026-06-01 23:46:36,success
29740,94696,1193.55,upi,none,2026-04-20 11:25:34,success
29741,70944,1663.81,net_banking,none,2026-06-03 11:25:53,success
29742,85262,1447.88,credit_card,network_error,2026-02-09 06:44:21,failed
29743,77654,4126.28,credit_card,network_error,2026-05-12 19:11:53,failed
29744,37436,2464.14,upi,insufficient_funds,2026-06-26 18:16:43,failed
29745,5305,1672.45,upi,customer_abandoned,2026-04-11 11:38:50,failed
29746,60568,3012.75,upi,bank_decline,2026-06-22 11:33:39,failed
29747,41145,1216.09,upi,customer_abandoned,2026-04-22 09:55:12,failed
29748,22454,1856.22,credit_card,insufficient_funds,2026-03-09 10:18:19,failed
29749,54742,1886.88,credit_card,none,2026-04-19 06:29:03,success
29750,93546,1228.12,wallet,temporary_bank_issue,2026-07-15 18:08:17,failed
29751,8781,1872.46,debit_card,bank_decline,2026-04-29 17:51:43,failed
29752,94492,551.66,debit_card,none,2026-06-21 12:37:36,success
29753,4259,1555.16,upi,none,2026-08-08 02:36:58,success
29754,47001,308.18,upi,bank_decline,2026-08-05 14:46:05,failed
29755,78994,5360.7,wallet,insufficient_funds,2026-06-18 12:16:18,failed
29756,51195,502.12,upi,none,2026-06-17 20:39:22,success
29757,11481,1302.18,upi,customer_abandoned,2026-03-29 15:44:29,failed
29758,19017,7828.35,debit_card,network_error,2026-02-19 19:03:38,failed
29759,81024,2245.86,upi,none,2026-02-10 00:22:36,success
29760,19091,367.18,upi,authentication_failed,2026-05-30 06:26:16,failed
29761,44875,4510.34,upi,bank_decline,2026-04-04 12:43:57,failed
29762,43479,1393.11,upi,none,2026-03-20 09:12:17,success
29763,19596,1005.58,debit_card,none,2026-04-22 00:18:15,success
29764,25285,596.43,debit_card,none,2026-07-10 14:35:28,success
29765,36255,4141.05,upi,insufficient_funds,2026-06-13 20:58:52,failed
29766,44353,2128.68,upi,none,2026-01-14 18:56:37,success
29767,28531,4553.52,upi,temporary_bank_issue,2026-07-01 01:43:09,failed
29768,91613,1175.65,upi,bank_decline,2026-04-09 00:44:24,failed
29769,16093,1476.96,net_banking,none,2026-05-24 01:46:02,success
29770,62702,1562.54,upi,insufficient_funds,2026-05-31 00:02:27,failed
29771,57424,2094.67,upi,none,2026-05-01 09:59:36,success
29772,47873,578.68,credit_card,insufficient_funds,2026-04-05 02:24:04,failed
29773,51586,1368.77,upi,bank_decline,2026-04-14 20:05:24,failed
29774,27469,1927.7,credit_card,insufficient_funds,2026-03-02 03:42:22,failed
29775,98912,1607.69,upi,customer_abandoned,2026-03-20 18:48:40,failed
29776,99326,2089.96,net_banking,none,2026-07-05 21:57:04,success
29777,72339,1763.41,debit_card,none,2026-02-16 11:24:55,success
29778,58235,1557.3,credit_card,none,2026-05-05 11:38:41,success
29779,42671,2937.97,wallet,none,2026-01-11 10:27:58,success
29780,24576,3492.98,credit_card,insufficient_funds,2026-03-13 23:46:03,failed
29781,47536,2783.39,net_banking,none,2026-04-03 05:43:35,success
29782,80044,1925.89,upi,bank_decline,2026-03-10 05:16:25,failed
29783,78019,5534.84,wallet,customer_abandoned,2026-04-24 20:53:56,failed
29784,50685,969.2,credit_card,none,2026-03-31 07:26:04,success
29785,84256,1025.99,upi,authentication_failed,2026-01-16 20:40:44,failed
29786,59128,4556.84,wallet,bank_decline,2026-02-06 16:55:47,failed
29787,98450,4189.53,upi,customer_abandoned,2026-01-23 09:12:11,failed
29788,70955,637.3,upi,customer_abandoned,2026-04-28 03:20:29,failed
29789,6754,3841.64,upi,insufficient_funds,2026-03-03 15:30:05,failed
29790,26096,1988.1,wallet,insufficient_funds,2026-04-15 07:17:27,failed
29791,1382,1399.72,credit_card,customer_abandoned,2026-03-03 13:12:21,failed
29792,12481,1022.83,debit_card,authentication_failed,2026-06-27 00:48:26,failed
29793,44146,3756.19,wallet,insufficient_funds,2026-01-12 04:09:30,failed
29794,15126,1525.53,credit_card,network_error,2026-05-26 16:46:36,failed
29795,81587,2378.0,credit_card,customer_abandoned,2026-02-05 12:37:59,failed
29796,26613,2511.75,upi,customer_abandoned,2026-03-12 01:34:01,failed
29797,35473,855.43,wallet,authentication_failed,2026-06-27 14:08:10,failed
29798,70211,1692.03,upi,none,2026-03-09 06:40:32,success
29799,45189,1930.55,credit_card,network_error,2026-07-23 23:37:24,failed
29800,79077,727.09,debit_card,none,2026-02-02 05:55:00,success
29801,32778,1240.5,upi,network_error,2026-05-27 03:10:23,failed
29802,38717,1877.98,upi,network_error,2026-01-17 11:46:21,failed
29803,72368,3428.91,debit_card,temporary_bank_issue,2026-04-23 07:59:28,failed
29804,36827,1288.57,upi,none,2026-02-26 00:20:53,success
29805,92967,1403.73,credit_card,none,2026-06-25 17:26:33,success
29806,38442,4590.27,upi,bank_decline,2026-07-27 21:50:19,failed
29807,25348,1714.77,upi,network_error,2026-03-05 20:13:47,failed
29808,19306,3186.81,credit_card,insufficient_funds,2026-08-21 07:10:20,failed
29809,83615,1475.82,credit_card,insufficient_funds,2026-06-19 22:46:15,failed
